DATE,CALL_SIGN,QUALITY_CONTROL,WND,CIG,VIS,TMP,DEW,SLP
2023-01-01T00:00:00,99999,V020,"060,1,N,0082,1","22000,1,9,N","016000,1,9,9","+0283,1","+0261,1","10134,1"
2023-01-01T00:34:00,99999,V020,"060,1,N,0067,1","00732,1,9,N","004828,1,9,9","+0272,1","+0261,1","99999,9"
2023-01-01T00:34:00,99999,V020,"060,1,N,0067,1","00732,1,9,N","004828,1,9,9","+0272,1","+0261,1","99999,9"
2023-01-01T00:51:00,99999,V020,"060,1,N,0057,1","00427,1,C,N","004023,1,9,9","+0280,1","+0270,1","99999,9"
2023-01-01T00:51:00,PGUM ,V030,"060,5,N,0057,5","00427,5,M,N","004023,5,V,5","+0280,5","+0270,5","99999,9"
2023-01-01T00:54:00,PGUM ,V030,"060,5,N,0072,5","00427,5,M,N","004828,5,N,5","+0272,5","+0261,5","10131,5"
2023-01-01T01:01:00,99999,V020,"070,1,N,0057,1","00823,1,9,N","004828,1,9,9","+0267,1","+0261,1","99999,9"
2023-01-01T01:01:00,99999,V020,"070,1,N,0057,1","00823,1,9,N","004828,1,9,9","+0267,1","+0261,1","99999,9"
2023-01-01T01:08:00,99999,V020,"070,1,N,0067,1","00975,1,9,N","004828,1,9,9","+0272,1","+0261,1","99999,9"
2023-01-01T01:08:00,PGUM ,V030,"070,5,N,0067,5","00975,5,M,N","004828,5,N,5","+0272,5","+0261,5","99999,9"
2023-01-01T01:54:00,PGUM ,V030,"060,5,N,0082,5","01036,5,M,N","006437,5,N,5","+0272,5","+0256,5","10123,5"
2023-01-01T02:54:00,PGUM ,V030,"060,5,N,0077,5","01524,5,M,N","016093,5,N,5","+0289,5","+0256,5","10113,5"
2023-01-01T03:54:00,PGUM ,V030,"070,5,N,0093,5","01829,5,M,N","016093,5,N,5","+0294,5","+0250,5","10103,5"
2023-01-01T04:54:00,PGUM ,V030,"060,5,N,0108,5","22000,5,C,N","016093,5,N,5","+0294,5","+0244,5","10097,5"
2023-01-01T05:54:00,PGUM ,V030,"070,5,N,0077,5","01341,5,M,N","016093,5,N,5","+0289,5","+0244,5","10096,5"
2023-01-01T06:00:00,99999,V020,"070,1,N,0077,1","99999,9,9,N","016000,1,9,9","+0289,1","+0244,1","10096,1"
2023-01-01T06:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10104,5"
2023-01-01T07:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0278,5","+0239,5","10107,5"
2023-01-01T08:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10112,5"
2023-01-01T09:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10118,5"
2023-01-01T10:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10124,5"
2023-01-01T11:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,9,N","016093,5,N,5","+0267,5","+0233,5","10127,5"
2023-01-01T12:00:00,99999,V020,"060,1,N,0067,1","99999,9,9,N","016000,1,9,9","+0267,1","+0233,1","10127,1"
2023-01-01T12:54:00,PGUM ,V030,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10123,5"
2023-01-01T13:54:00,PGUM ,V030,"050,5,N,0062,5","01189,5,M,N","009656,5,N,5","+0267,5","+0244,5","10122,5"
2023-01-01T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-01T14:54:00,PGUM ,V030,"080,5,N,0062,5","01250,5,M,N","004828,5,N,5","+0267,5","+0250,5","10120,5"
2023-01-01T15:54:00,PGUM ,V030,"050,5,N,0062,5","01981,5,M,N","016093,5,N,5","+0256,5","+0250,5","10112,5"
2023-01-01T16:54:00,PGUM ,V030,"050,5,N,0051,5","01981,5,M,N","016093,5,N,5","+0261,5","+0256,5","10105,5"
2023-01-01T17:54:00,PGUM ,V030,"060,5,N,0041,5","01067,5,M,N","008047,5,N,5","+0261,5","+0256,5","10102,5"
2023-01-01T18:00:00,99999,V020,"060,1,N,0041,1","99999,9,9,N","008000,1,9,9","+0261,1","+0256,1","10102,1"
2023-01-01T18:51:00,99999,V020,"070,1,N,0046,1","00366,1,C,N","004828,1,9,9","+0260,1","+0260,1","99999,9"
2023-01-01T18:51:00,PGUM ,V030,"070,5,N,0046,5","00762,5,M,N","004828,5,N,5","+0260,5","+0260,5","99999,9"
2023-01-01T18:54:00,PGUM ,V030,"080,5,N,0041,5","00762,5,M,N","004828,5,N,5","+0261,5","+0256,5","10103,5"
2023-01-01T19:24:00,99999,V020,"060,1,N,0057,1","01524,1,9,N","011265,1,9,9","+0256,1","+0250,1","99999,9"
2023-01-01T19:24:00,99999,V020,"060,1,N,0057,1","01524,1,9,N","011265,1,9,9","+0256,1","+0250,1","99999,9"
2023-01-01T19:54:00,PGUM ,V030,"060,5,N,0046,5","01829,5,M,N","016093,5,N,5","+0256,5","+0250,5","10108,5"
2023-01-01T20:46:00,99999,V020,"060,1,N,0041,1","00427,1,C,N","011265,1,9,9","+0261,1","+0256,1","99999,9"
2023-01-01T20:46:00,99999,V020,"060,1,N,0041,1","00427,1,C,N","011265,1,9,9","+0261,1","+0256,1","99999,9"
2023-01-01T20:54:00,PGUM ,V030,"060,5,N,0036,5","00488,5,M,N","011265,5,N,5","+0261,5","+0256,5","10114,5"
2023-01-01T21:13:00,99999,V020,"050,1,N,0057,1","02438,1,9,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-01T21:13:00,99999,V020,"050,1,N,0057,1","02438,1,9,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-01T21:48:00,99999,V020,"070,1,N,0051,1","00914,1,9,N","002816,1,9,9","+0260,1","+0260,1","99999,9"
2023-01-01T21:48:00,PGUM ,V030,"070,5,N,0051,5","00914,5,M,N","002816,5,N,5","+0260,5","+0260,5","99999,9"
2023-01-01T21:52:00,PGUM ,V030,"060,5,N,0077,5","00975,5,M,N","003219,5,N,5","+0260,5","+0260,5","99999,9"
2023-01-01T21:54:00,PGUM ,V030,"060,5,N,0072,5","00975,5,M,N","004023,5,N,5","+0261,5","+0250,5","10121,5"
2023-01-01T22:01:00,99999,V020,"060,1,N,0062,1","01250,1,9,N","016093,1,9,9","+0267,1","+0256,1","99999,9"
2023-01-01T22:01:00,99999,V020,"060,1,N,0062,1","01250,1,9,N","016093,1,9,9","+0267,1","+0256,1","99999,9"
2023-01-01T22:54:00,PGUM ,V030,"070,5,N,0077,5","01981,5,M,N","016093,5,N,5","+0272,5","+0256,5","10124,5"
2023-01-01T23:54:00,PGUM ,V030,"070,5,N,0072,5","01341,5,M,N","009656,5,N,5","+0278,5","+0261,5","10127,5"
2023-01-02T00:00:00,99999,V020,"070,1,N,0072,1","99999,9,9,N","009000,1,9,9","+0278,1","+0261,1","10127,1"
2023-01-02T00:54:00,PGUM ,V030,"060,5,N,0082,5","22000,5,C,N","016093,5,N,5","+0289,5","+0261,5","10122,5"
2023-01-02T01:16:00,99999,V020,"060,1,N,0098,1","00640,1,9,N","016093,1,9,9","+0283,1","+0256,1","99999,9"
2023-01-02T01:16:00,99999,V020,"060,1,N,0098,1","00640,1,9,N","016093,1,9,9","+0283,1","+0256,1","99999,9"
2023-01-02T01:46:00,99999,V020,"060,1,N,0088,1","01311,1,9,N","008047,1,9,9","+0272,1","+0256,1","99999,9"
2023-01-02T01:46:00,PGUM ,V030,"060,5,N,0088,5","01311,5,M,N","008047,5,N,5","+0272,5","+0256,5","99999,9"
2023-01-02T01:54:00,PGUM ,V030,"050,5,N,0072,5","01158,5,M,N","008047,5,N,5","+0283,5","+0261,5","10117,5"
2023-01-02T02:09:00,99999,V020,"070,1,N,0067,1","00792,1,9,N","016093,1,9,9","+0278,1","+0261,1","99999,9"
2023-01-02T02:09:00,99999,V020,"070,1,N,0067,1","00792,1,9,N","016093,1,9,9","+0278,1","+0261,1","99999,9"
2023-01-02T02:32:00,99999,V020,"060,1,N,0072,1","01158,1,9,N","008047,1,9,9","+0267,1","+0261,1","99999,9"
2023-01-02T02:32:00,PGUM ,V030,"060,5,N,0072,5","01158,5,M,N","008047,5,N,5","+0267,5","+0261,5","99999,9"
2023-01-02T02:54:00,PGUM ,V030,"070,5,N,0072,5","01676,5,M,N","016093,5,N,5","+0283,5","+0261,5","10110,5"
2023-01-02T03:54:00,PGUM ,V030,"070,5,N,0098,5","22000,5,C,N","016093,5,N,5","+0294,5","+0256,5","10100,5"
2023-01-02T04:54:00,PGUM ,V030,"080,5,N,0108,5","22000,5,C,N","016093,5,N,5","+0294,5","+0244,5","10094,5"
2023-01-02T05:54:00,PGUM ,V030,"060,5,N,0098,5","00884,5,M,N","014484,5,N,5","+0289,5","+0244,5","10097,5"
2023-01-02T06:00:00,99999,V020,"070,1,N,0093,1","99999,9,9,N","016000,1,9,9","+0289,1","+0239,1","99999,9"
2023-01-02T06:02:00,99999,V020,"070,1,N,0093,1","00792,1,C,N","016093,1,9,9","+0290,1","+0240,1","99999,9"
2023-01-02T06:02:00,99999,V020,"070,1,N,0093,1","00792,1,C,N","016093,1,9,9","+0289,1","+0239,1","99999,9"
2023-01-02T06:54:00,PGUM ,V030,"070,5,N,0082,5","01067,5,M,N","016093,5,N,5","+0283,5","+0233,5","10101,5"
2023-01-02T07:38:00,99999,V020,"060,1,N,0072,1","01128,1,C,N","016093,1,9,9","+0283,1","+0233,1","99999,9"
2023-01-02T07:38:00,99999,V020,"060,1,N,0072,1","01128,1,C,N","016093,1,9,9","+0283,1","+0233,1","99999,9"
2023-01-02T07:54:00,PGUM ,V030,"060,5,N,0072,5","01128,5,M,N","016093,5,N,5","+0278,5","+0233,5","10106,5"
2023-01-02T08:28:00,99999,V020,"060,1,N,0077,1","03353,1,9,N","016093,1,9,9","+0272,1","+0228,1","99999,9"
2023-01-02T08:28:00,99999,V020,"060,1,N,0077,1","03353,1,9,N","016093,1,9,9","+0272,1","+0228,1","99999,9"
2023-01-02T08:54:00,PGUM ,V030,"060,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0272,5","+0228,5","10111,5"
2023-01-02T09:54:00,PGUM ,V030,"060,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0272,5","+0228,5","10118,5"
2023-01-02T10:54:00,PGUM ,V030,"070,5,N,0062,5","22000,5,9,N","016093,5,N,5","+0272,5","+0222,5","10122,5"
2023-01-02T11:54:00,PGUM ,V030,"070,5,N,0067,5","22000,5,C,N","016093,5,N,5","+0272,5","+0228,5","10125,5"
2023-01-02T12:00:00,99999,V020,"070,1,N,0067,1","22000,1,9,N","016000,1,9,9","+0272,1","+0228,1","10125,1"
2023-01-02T12:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0228,5","10129,5"
2023-01-02T13:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0267,5","+0233,5","10125,5"
2023-01-02T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-02T14:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0233,5","10119,5"
2023-01-02T15:54:00,PGUM ,V030,"080,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0272,5","+0217,5","10115,5"
2023-01-02T16:54:00,PGUM ,V030,"080,5,N,0072,5","01676,5,M,N","016093,5,N,5","+0267,5","+0233,5","10112,5"
2023-01-02T17:54:00,PGUM ,V030,"080,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10109,5"
2023-01-02T18:00:00,99999,V020,"080,1,N,0057,1","99999,9,9,N","016000,1,9,9","+0267,1","+0239,1","10109,1"
2023-01-02T18:54:00,PGUM ,V030,"090,5,N,0062,5","01524,5,M,N","016093,5,N,5","+0272,5","+0239,5","10110,5"
2023-01-02T19:54:00,PGUM ,V030,"080,5,N,0041,5","22000,5,C,N","016093,5,N,5","+0267,5","+0233,5","10115,5"
2023-01-02T20:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0272,5","+0239,5","10125,5"
2023-01-02T21:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0272,5","+0244,5","10133,5"
2023-01-02T22:54:00,PGUM ,V030,"100,5,N,0077,5","01676,5,M,N","016093,5,N,5","+0267,5","+0244,5","10138,5"
2023-01-02T23:54:00,PGUM ,V030,"090,5,N,0041,5","01463,5,M,N","016093,5,N,5","+0267,5","+0250,5","10141,5"
2023-01-03T00:00:00,99999,V020,"090,1,N,0041,1","99999,9,9,N","016000,1,9,9","+0267,1","+0250,1","10141,1"
2023-01-03T00:54:00,99999,V020,"090,1,N,0062,1","01189,1,9,N","003219,1,9,9","+0267,1","+0244,1","10141,1"
2023-01-03T00:57:00,PGUM ,V030,"070,5,N,0082,5","00853,5,M,N","002816,5,N,5","+0261,5","+0244,5","99999,9"
2023-01-03T00:57:00,PGUM ,V030,"070,5,N,0082,5","00853,5,M,N","002816,5,N,5","+0261,5","+0244,5","99999,9"
2023-01-03T01:06:00,99999,V020,"060,1,N,0062,1","01158,1,9,N","008047,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-03T01:06:00,99999,V020,"060,1,N,0062,1","01158,1,9,N","008047,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-03T01:54:00,PGUM ,V030,"090,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0283,5","+0256,5","10131,5"
2023-01-03T02:54:00,PGUM ,V030,"070,5,N,0062,5","01311,5,M,N","016093,5,N,5","+0289,5","+0250,5","10121,5"
2023-01-03T03:54:00,PGUM ,V030,"060,5,N,0057,5","03353,5,M,N","016093,5,N,5","+0289,5","+0233,5","10113,5"
2023-01-03T04:54:00,PGUM ,V030,"090,5,N,0057,5","01524,5,M,N","016093,5,N,5","+0278,5","+0250,5","10105,5"
2023-01-03T05:50:00,99999,V020,"080,1,N,0072,1","00853,1,9,N","016093,1,9,9","+0280,1","+0240,1","99999,9"
2023-01-03T05:50:00,99999,V020,"080,1,N,0072,1","00853,1,9,N","016093,1,9,9","+0280,1","+0240,1","99999,9"
2023-01-03T05:54:00,PGUM ,V030,"090,5,N,0067,5","00853,5,M,N","016093,5,N,5","+0272,5","+0244,5","10108,5"
2023-01-03T06:00:00,99999,V020,"070,1,N,0067,1","22000,1,9,N","016000,1,9,9","+0278,1","+0244,1","99999,9"
2023-01-03T06:12:00,99999,V020,"070,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0278,1","+0244,1","99999,9"
2023-01-03T06:12:00,99999,V020,"070,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0278,1","+0244,1","99999,9"
2023-01-03T06:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0267,5","+0244,5","10106,5"
2023-01-03T07:43:00,99999,V020,"060,1,N,0057,1","01372,1,9,N","016093,1,9,9","+0272,1","+0244,1","99999,9"
2023-01-03T07:43:00,99999,V020,"060,1,N,0057,1","01372,1,9,N","016093,1,9,9","+0272,1","+0244,1","99999,9"
2023-01-03T07:51:00,99999,V020,"070,1,N,0057,1","00701,1,9,N","016093,1,9,9","+0270,1","+0240,1","99999,9"
2023-01-03T07:51:00,PGUM ,V030,"070,5,N,0057,5","00701,5,M,N","016093,5,N,5","+0270,5","+0240,5","99999,9"
2023-01-03T07:54:00,PGUM ,V030,"050,5,N,0057,5","01372,5,M,N","016093,5,N,5","+0267,5","+0244,5","10112,5"
2023-01-03T08:54:00,PGUM ,V030,"060,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10115,5"
2023-01-03T09:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10120,5"
2023-01-03T10:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0267,5","+0250,5","10124,5"
2023-01-03T11:50:00,PGUM ,V030,"040,5,N,0036,5","00701,5,M,N","016093,5,N,5","+0270,5","+0250,5","99999,9"
2023-01-03T11:54:00,PGUM ,V030,"050,5,N,0041,5","00701,5,M,N","016093,5,N,5","+0261,5","+0250,5","10124,5"
2023-01-03T12:00:00,99999,V020,"050,1,N,0031,1","22000,1,9,N","016000,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-03T12:08:00,99999,V020,"050,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-03T12:08:00,99999,V020,"050,1,N,0031,1","99999,9,9,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-03T12:54:00,PGUM ,V030,"060,5,N,0031,5","01250,5,M,N","011265,5,N,5","+0261,5","+0250,5","10121,5"
2023-01-03T13:54:00,PGUM ,V030,"060,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0250,5","10116,5"
2023-01-03T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-03T14:52:00,PGUM ,V030,"060,5,N,0031,5","00884,5,M,N","016093,5,N,5","+0260,5","+0250,5","99999,9"
2023-01-03T14:54:00,PGUM ,V030,"070,5,N,0031,5","01036,5,M,N","016093,5,N,5","+0256,5","+0250,5","10115,5"
2023-01-03T15:54:00,PGUM ,V030,"060,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10111,5"
2023-01-03T16:54:00,PGUM ,V030,"050,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0250,5","+0244,5","10106,5"
2023-01-03T17:54:00,PGUM ,V030,"360,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0250,5","+0239,5","10106,5"
2023-01-03T18:00:00,99999,V020,"360,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0250,1","+0239,1","10106,1"
2023-01-03T18:54:00,PGUM ,V030,"070,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0250,5","+0239,5","10111,5"
2023-01-03T19:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0256,5","+0233,5","10112,5"
2023-01-03T20:54:00,PGUM ,V030,"090,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0261,5","+0233,5","10118,5"
2023-01-03T21:54:00,PGUM ,V030,"070,5,N,0046,5","22000,5,9,N","016093,5,N,5","+0272,5","+0244,5","10124,5"
2023-01-03T22:54:00,PGUM ,V030,"070,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0283,5","+0239,5","10132,5"
2023-01-03T23:31:00,99999,V020,"090,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0283,1","+0244,1","99999,9"
2023-01-03T23:31:00,99999,V020,"090,1,N,0067,1","99999,9,9,N","016093,1,9,9","+0283,1","+0244,1","99999,9"
2023-01-03T23:54:00,PGUM ,V030,"090,5,N,0077,5","22000,5,C,N","016093,5,N,5","+0289,5","+0250,5","10132,5"
2023-01-04T00:00:00,99999,V020,"090,1,N,0077,1","22000,1,9,N","016000,1,9,9","+0289,1","+0250,1","10132,1"
2023-01-04T00:54:00,PGUM ,V030,"070,5,N,0072,5","00975,5,M,N","016093,5,N,5","+0300,5","+0256,5","10125,5"
2023-01-04T01:34:00,99999,V020,"090,1,N,0082,1","00579,1,9,N","006437,1,9,9","+0283,1","+0256,1","99999,9"
2023-01-04T01:34:00,99999,V020,"090,1,N,0082,1","00579,1,9,N","006437,1,9,9","+0283,1","+0256,1","99999,9"
2023-01-04T01:45:00,99999,V020,"100,1,N,0051,1","00579,1,9,N","011265,1,9,9","+0278,1","+0267,1","99999,9"
2023-01-04T01:45:00,PGUM ,V030,"100,5,N,0051,5","00579,5,M,N","011265,5,N,5","+0278,5","+0267,5","99999,9"
2023-01-04T01:54:00,PGUM ,V030,"100,5,N,0051,5","00518,5,M,N","012875,5,N,5","+0278,5","+0261,5","10120,5"
2023-01-04T01:59:00,99999,V020,"090,1,N,0067,1","00427,1,9,N","016093,1,9,9","+0272,1","+0261,1","99999,9"
2023-01-04T01:59:00,PGUM ,V030,"090,5,N,0067,5","00427,5,M,N","016093,5,N,5","+0272,5","+0261,5","99999,9"
2023-01-04T02:12:00,99999,V020,"090,1,N,0067,1","00549,1,C,N","014484,1,9,9","+0278,1","+0267,1","99999,9"
2023-01-04T02:12:00,99999,V020,"090,1,N,0067,1","00549,1,C,N","014484,1,9,9","+0278,1","+0267,1","99999,9"
2023-01-04T02:24:00,99999,V020,"070,1,N,0093,1","01128,1,9,N","016093,1,9,9","+0289,1","+0267,1","99999,9"
2023-01-04T02:24:00,PGUM ,V030,"070,5,N,0093,5","01128,5,M,N","016093,5,N,5","+0289,5","+0267,5","99999,9"
2023-01-04T02:54:00,PGUM ,V030,"080,5,N,0129,5","01372,5,M,N","014484,5,N,5","+0289,5","+0256,5","10113,5"
2023-01-04T03:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0261,5","+0244,5","10104,5"
2023-01-04T04:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,C,N","016093,5,N,5","+0278,5","+0256,5","10096,5"
2023-01-04T05:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,C,N","016093,5,N,5","+0294,5","+0256,5","10098,5"
2023-01-04T06:00:00,99999,V020,"060,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0294,1","+0256,1","10098,1"
2023-01-04T06:54:00,PGUM ,V030,"060,5,N,0077,5","01097,5,M,N","011265,5,N,5","+0272,5","+0256,5","10103,5"
2023-01-04T07:36:00,PGUM ,V030,"070,5,N,0067,5","00884,5,M,N","004023,5,N,5","+0267,5","+0256,5","99999,9"
2023-01-04T07:40:00,99999,V020,"070,1,N,0067,1","00762,1,C,N","011265,1,9,9","+0267,1","+0256,1","99999,9"
2023-01-04T07:40:00,99999,V020,"070,1,N,0067,1","00762,1,C,N","011265,1,9,9","+0267,1","+0256,1","99999,9"
2023-01-04T07:54:00,PGUM ,V030,"050,5,N,0046,5","00914,5,M,N","014484,5,N,5","+0267,5","+0256,5","10107,5"
2023-01-04T08:54:00,PGUM ,V030,"080,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0267,5","+0256,5","10109,5"
2023-01-04T09:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","014484,5,N,5","+0267,5","+0250,5","10116,5"
2023-01-04T10:54:00,PGUM ,V030,"060,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10118,5"
2023-01-04T11:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10121,5"
2023-01-04T12:00:00,99999,V020,"060,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0261,1","+0250,1","10121,1"
2023-01-04T12:54:00,PGUM ,V030,"060,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0250,5","10121,5"
2023-01-04T13:25:00,PGUM ,V030,"060,5,N,0062,5","00853,5,M,N","014484,5,N,5","+0261,5","+0250,5","99999,9"
2023-01-04T13:36:00,99999,V020,"060,1,N,0062,1","00762,1,C,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-04T13:36:00,99999,V020,"060,1,N,0062,1","00762,1,C,N","016093,1,9,9","+0261,1","+0250,1","99999,9"
2023-01-04T13:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,C,N","016093,5,N,5","+0261,5","+0256,5","10118,5"
2023-01-04T13:59:00,PGUM ,V030,"999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9"
2023-01-04T14:54:00,PGUM ,V030,"070,5,N,0072,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10116,5"
2023-01-04T15:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0267,5","+0239,5","10111,5"
2023-01-04T16:54:00,PGUM ,V030,"070,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10104,5"
2023-01-04T17:54:00,PGUM ,V030,"070,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0261,5","+0239,5","10102,5"
2023-01-04T18:00:00,99999,V020,"070,1,N,0051,1","22000,1,9,N","016000,1,9,9","+0261,1","+0239,1","10102,1"
2023-01-04T18:54:00,PGUM ,V030,"060,5,N,0046,5","22000,5,C,N","016093,5,N,5","+0261,5","+0244,5","10102,5"
2023-01-04T19:17:00,PGUM ,V030,"070,5,N,0057,5","00853,5,M,N","008047,5,N,5","+0261,5","+0244,5","99999,9"
2023-01-04T19:28:00,99999,V020,"060,1,N,0057,1","00945,1,9,N","016093,1,9,9","+0256,1","+0250,1","99999,9"
2023-01-04T19:28:00,99999,V020,"060,1,N,0057,1","00945,1,9,N","016093,1,9,9","+0256,1","+0250,1","99999,9"
2023-01-04T19:54:00,PGUM ,V030,"050,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0256,5","+0250,5","10103,5"
2023-01-04T20:54:00,PGUM ,V030,"050,5,N,0051,5","22000,5,9,N","016093,5,N,5","+0256,5","+0239,5","10112,5"
2023-01-04T21:54:00,PGUM ,V030,"060,5,N,0057,5","22000,5,9,N","016093,5,N,5","+0267,5","+0244,5","10121,5"
2023-01-04T22:54:00,PGUM ,V030,"050,5,N,0077,5","22000,5,9,N","016093,5,N,5","+0278,5","+0244,5","10130,5"
2023-01-04T23:54:00,PGUM ,V030,"050,5,N,0093,5","22000,5,C,N","016093,5,N,5","+0294,5","+0250,5","10131,5"
2023-01-05T00:00:00,99999,V020,"050,1,N,0093,1","22000,1,9,N","016000,1,9,9","+0294,1","+0250,1","10131,1"
2023-01-05T00:54:00,PGUM ,V030,"060,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0289,5","+0239,5","10127,5"
2023-01-05T01:54:00,PGUM ,V030,"060,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0306,5","+0239,5","10123,5"
2023-01-05T02:54:00,PGUM ,V030,"070,5,N,0093,5","22000,5,9,N","016093,5,N,5","+0311,5","+0239,5","10112,5"
2023-01-05T03:54:00,PGUM ,V030,"060,5,N,0082,5","22000,5,C,N","016093,5,N,5","+0300,5","+0244,5","10107,5"
2023-01-05T04:14:00,99999,V020,"050,1,N,0093,1","00792,1,C,N","016093,1,9,9","+0300,1","+0244,1","99999,9"
2023-01-05T04:14:00,99999,V020,"050,1,N,0093,1","00792,1,C,N","016093,1,9,9","+0300,1","+0244,1","99999,9"
2023-01-05T04:24:00,99999,V020,"050,1,N,0077,1","00975,1,9,N","016093,1,9,9","+0306,1","+0244,1","99999,9"
2023-01-05T04:24:00,PGUM ,V030,"050,5,N,0077,5","00975,5,M,N","016093,5,N,5","+0306,5","+0244,5","99999,9"
2023-01-05T04:38:00,99999,V020,"060,1,N,0082,1","00732,1,C,N","016093,1,9,9","+0300,1","+0244,1","99999,9"
2023-01-05T04:38:00,PGUM ,V030,"060,5,N,0082,5","00732,5,M,N","016093,5,N,5","+0300,5","+0244,5","99999,9"
2023-01-05T04:54:00,PGUM ,V030,"070,5,N,0088,5","00762,5,M,N","016093,5,N,5","+0300,5","+0244,5","10102,5"
2023-01-05T05:26:00,99999,V020,"060,1,N,0062,1","00884,1,C,N","016093,1,9,9","+0294,1","+0244,1","99999,9"
2023-01-05T05:26:00,99999,V020,"060,1,N,0062,1","00884,1,C,N","016093,1,9,9","+0294,1","+0244,1","99999,9"
