,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
26,2019-01-01T10:54:00,PGUM ,030,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
27,2019-01-01T11:54:00,PGUM ,040,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
29,2019-01-01T12:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
30,2019-01-01T13:54:00,PGUM ,040,5,N,0057,5,01250,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
31,2019-01-01T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
32,2019-01-01T14:54:00,PGUM ,030,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
33,2019-01-01T15:54:00,PGUM ,030,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
34,2019-01-01T16:54:00,PGUM ,030,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
35,2019-01-01T17:54:00,PGUM ,030,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
37,2019-01-01T18:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
38,2019-01-01T19:54:00,PGUM ,030,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
39,2019-01-01T20:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
40,2019-01-01T21:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
41,2019-01-01T22:54:00,PGUM ,030,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
42,2019-01-01T23:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
44,2019-01-02T00:54:00,PGUM ,050,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
45,2019-01-02T01:54:00,PGUM ,040,5,N,0098,5,01006,5,M,N,016093,5,N,5,+0311,5,+0250,5,+0250,5
46,2019-01-02T02:54:00,PGUM ,050,5,N,0108,5,22000,5,9,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
47,2019-01-02T03:54:00,PGUM ,050,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0317,5,+0233,5,+0233,5
48,2019-01-02T04:54:00,PGUM ,060,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
49,2019-01-02T05:54:00,PGUM ,070,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
51,2019-01-02T06:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
52,2019-01-02T07:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
53,2019-01-02T08:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
54,2019-01-02T09:54:00,PGUM ,060,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
55,2019-01-02T10:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
56,2019-01-02T11:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
58,2019-01-02T12:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
59,2019-01-02T13:54:00,PGUM ,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
60,2019-01-02T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
61,2019-01-02T14:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
62,2019-01-02T15:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
66,2019-01-02T16:35:00,PGUM ,040,5,N,0051,5,01128,5,M,N,011265,5,N,5,+0256,5,+0250,5,+0250,5
67,2019-01-02T16:54:00,PGUM ,060,5,N,0046,5,01097,5,M,N,016093,5,N,5,+0261,5,+0256,5,+0256,5
68,2019-01-02T17:54:00,PGUM ,050,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0256,5,+0256,5
70,2019-01-02T18:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0256,5,+0256,5
71,2019-01-02T19:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
72,2019-01-02T20:54:00,PGUM ,060,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
73,2019-01-02T21:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
74,2019-01-02T22:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0250,5,+0250,5
75,2019-01-02T23:54:00,PGUM ,060,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0300,5,+0244,5,+0244,5
77,2019-01-03T00:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0306,5,+0244,5,+0244,5
78,2019-01-03T01:54:00,PGUM ,060,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0300,5,+0244,5,+0244,5
79,2019-01-03T02:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0306,5,+0244,5,+0244,5
80,2019-01-03T03:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
81,2019-01-03T04:54:00,PGUM ,040,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0311,5,+0239,5,+0239,5
82,2019-01-03T05:54:00,PGUM ,060,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
87,2019-01-03T06:32:00,PGUM ,030,5,N,0103,5,01067,5,M,N,016093,5,N,5,+0294,5,+0244,5,+0244,5
88,2019-01-03T06:54:00,PGUM ,060,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
89,2019-01-03T07:54:00,PGUM ,050,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
90,2019-01-03T08:54:00,PGUM ,030,5,N,0041,5,01158,5,M,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
91,2019-01-03T09:54:00,PGUM ,030,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
92,2019-01-03T10:54:00,PGUM ,040,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
93,2019-01-03T11:54:00,PGUM ,040,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
95,2019-01-03T12:54:00,PGUM ,040,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
96,2019-01-03T13:54:00,PGUM ,050,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
97,2019-01-03T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
98,2019-01-03T14:54:00,PGUM ,040,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
99,2019-01-03T15:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
100,2019-01-03T16:54:00,PGUM ,030,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
101,2019-01-03T17:54:00,PGUM ,030,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
103,2019-01-03T18:54:00,PGUM ,040,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
104,2019-01-03T19:54:00,PGUM ,030,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
105,2019-01-03T20:54:00,PGUM ,020,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
106,2019-01-03T21:54:00,PGUM ,020,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
107,2019-01-03T22:54:00,PGUM ,030,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
111,2019-01-03T23:35:00,PGUM ,040,5,N,0077,5,01006,5,M,N,016093,5,N,5,+0300,5,+0250,5,+0250,5
113,2019-01-03T23:45:00,PGUM ,040,5,N,0098,5,00732,5,M,N,016093,5,N,5,+0306,5,+0250,5,+0250,5
114,2019-01-03T23:52:00,PGUM ,040,5,N,0118,5,01097,5,M,N,016093,5,N,5,+0310,5,+0240,5,+0240,5
115,2019-01-03T23:54:00,PGUM ,050,5,N,0108,5,22000,5,C,N,016093,5,N,5,+0306,5,+0244,5,+0244,5
117,2019-01-04T00:54:00,PGUM ,040,5,N,0098,5,00914,5,M,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
118,2019-01-04T01:54:00,PGUM ,050,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
119,2019-01-04T02:54:00,PGUM ,030,5,N,0108,5,00975,5,M,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
120,2019-01-04T03:54:00,PGUM ,040,5,N,0118,5,22000,5,C,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
121,2019-01-04T04:54:00,PGUM ,040,5,N,0113,5,22000,5,9,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
122,2019-01-04T05:54:00,PGUM ,040,5,N,0098,5,01097,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
124,2019-01-04T06:54:00,PGUM ,040,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
125,2019-01-04T07:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
126,2019-01-04T08:54:00,PGUM ,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
127,2019-01-04T09:54:00,PGUM ,050,5,N,0057,5,00671,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
130,2019-01-04T10:54:00,PGUM ,050,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
131,2019-01-04T11:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
133,2019-01-04T12:54:00,PGUM ,060,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
134,2019-01-04T13:54:00,PGUM ,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
135,2019-01-04T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
136,2019-01-04T14:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
137,2019-01-04T15:54:00,PGUM ,060,5,N,0046,5,01372,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
140,2019-01-04T16:54:00,PGUM ,050,5,N,0041,5,00457,5,M,N,012875,5,N,5,+0261,5,+0261,5,+0261,5
141,2019-01-04T17:54:00,PGUM ,060,5,N,0093,5,00549,5,M,N,011265,5,N,5,+0250,5,+0250,5,+0250,5
146,2019-01-04T18:30:00,PGUM ,020,5,N,0072,5,00244,5,M,N,011265,5,N,5,+0256,5,+0256,5,+0256,5
147,2019-01-04T18:54:00,PGUM ,030,5,N,0093,5,00244,5,M,N,011265,5,N,5,+0250,5,+0250,5,+0250,5
151,2019-01-04T19:11:00,PGUM ,040,5,N,0062,5,00457,5,M,N,004023,5,N,5,+0250,5,+0250,5,+0250,5
153,2019-01-04T19:14:00,PGUM ,050,5,N,0062,5,00366,5,M,N,004023,5,V,5,+0250,5,+0250,5,+0250,5
155,2019-01-04T19:26:00,PGUM ,040,5,N,0051,5,00488,5,M,N,004828,5,N,5,+0250,5,+0250,5,+0250,5
156,2019-01-04T19:54:00,PGUM ,040,5,N,0067,5,00518,5,M,N,014484,5,N,5,+0250,5,+0250,5,+0250,5
160,2019-01-04T20:28:00,PGUM ,040,5,N,0072,5,00640,5,M,N,016093,5,N,5,+0256,5,+0256,5,+0256,5
162,2019-01-04T20:36:00,PGUM ,030,5,N,0072,5,00396,5,M,N,012875,5,N,5,+0256,5,+0256,5,+0256,5
163,2019-01-04T20:52:00,PGUM ,040,5,N,0072,5,00457,5,M,N,009656,5,N,5,+0250,5,+0250,5,+0250,5
164,2019-01-04T20:54:00,PGUM ,040,5,N,0077,5,00396,5,M,N,008047,5,N,5,+0250,5,+0250,5,+0250,5
168,2019-01-04T21:19:00,PGUM ,030,5,N,0067,5,01006,5,M,N,011265,5,N,5,+0244,5,+0244,5,+0244,5
170,2019-01-04T21:38:00,PGUM ,030,5,N,0051,5,00823,5,M,N,012875,5,N,5,+0250,5,+0250,5,+0250,5
171,2019-01-04T21:52:00,PGUM ,040,5,N,0051,5,00945,5,M,N,012875,5,N,5,+0260,5,+0250,5,+0250,5
172,2019-01-04T21:54:00,PGUM ,040,5,N,0062,5,01006,5,M,N,012875,5,N,5,+0256,5,+0250,5,+0250,5
173,2019-01-04T22:54:00,PGUM ,030,5,N,0067,5,00914,5,M,N,014484,5,N,5,+0267,5,+0256,5,+0256,5
174,2019-01-04T23:01:00,PGUM ,030,5,N,0082,5,00823,5,M,N,009656,5,N,5,+0267,5,+0261,5,+0261,5
178,2019-01-04T23:29:00,PGUM ,040,5,N,0088,5,00762,5,M,N,011265,5,N,5,+0267,5,+0256,5,+0256,5
180,2019-01-04T23:46:00,PGUM ,020,5,N,0077,5,01128,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
181,2019-01-04T23:54:00,PGUM ,030,5,N,0072,5,00640,5,M,N,012875,5,N,5,+0272,5,+0256,5,+0256,5
186,2019-01-05T00:16:00,PGUM ,040,5,N,0077,5,00579,5,M,N,008047,5,N,5,+0272,5,+0256,5,+0256,5
187,2019-01-05T00:52:00,PGUM ,030,5,N,0077,5,00914,5,M,N,009656,5,N,5,+0270,5,+0260,5,+0260,5
188,2019-01-05T00:54:00,PGUM ,040,5,N,0077,5,00975,5,M,N,014484,5,N,5,+0272,5,+0256,5,+0256,5
192,2019-01-05T01:18:00,PGUM ,020,5,N,0093,5,01006,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
194,2019-01-05T01:35:00,PGUM ,030,5,N,0093,5,00853,5,M,N,014484,5,N,5,+0278,5,+0244,5,+0244,5
195,2019-01-05T01:54:00,PGUM ,030,5,N,0088,5,00853,5,M,N,012875,5,N,5,+0272,5,+0244,5,+0244,5
198,2019-01-05T02:54:00,PGUM ,030,5,N,0088,5,01036,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
199,2019-01-05T03:54:00,PGUM ,040,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
200,2019-01-05T04:52:00,PGUM ,030,5,N,0098,5,00732,5,M,N,008047,5,N,5,+0280,5,+0240,5,+0240,5
201,2019-01-05T04:54:00,PGUM ,030,5,N,0088,5,00823,5,M,N,008047,5,N,5,+0272,5,+0250,5,+0250,5
205,2019-01-05T05:15:00,PGUM ,040,5,N,0088,5,00853,5,M,N,006437,5,N,5,+0267,5,+0256,5,+0256,5
207,2019-01-05T05:24:00,PGUM ,030,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
209,2019-01-05T05:40:00,PGUM ,040,5,N,0088,5,00762,5,M,N,006437,5,N,5,+0272,5,+0256,5,+0256,5
211,2019-01-05T05:52:00,PGUM ,030,5,N,0082,5,01006,5,M,N,016093,5,N,5,+0270,5,+0250,5,+0250,5
212,2019-01-05T05:54:00,PGUM ,030,5,N,0082,5,01219,5,M,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
216,2019-01-05T06:54:00,PGUM ,030,5,N,0072,5,00914,5,M,N,009656,5,N,5,+0261,5,+0244,5,+0244,5
220,2019-01-05T07:18:00,PGUM ,030,5,N,0077,5,00914,5,M,N,014484,5,N,5,+0267,5,+0244,5,+0244,5
221,2019-01-05T07:54:00,PGUM ,040,5,N,0067,5,01402,5,M,N,014484,5,N,5,+0261,5,+0239,5,+0239,5
225,2019-01-05T08:29:00,PGUM ,020,5,N,0072,5,01433,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
226,2019-01-05T08:54:00,PGUM ,030,5,N,0067,5,01433,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
227,2019-01-05T09:54:00,PGUM ,030,5,N,0072,5,01433,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
228,2019-01-05T10:54:00,PGUM ,020,5,N,0051,5,01280,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
229,2019-01-05T11:54:00,PGUM ,040,5,N,0062,5,01341,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
231,2019-01-05T12:54:00,PGUM ,020,5,N,0077,5,01402,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
232,2019-01-05T13:54:00,PGUM ,020,5,N,0046,5,01250,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
233,2019-01-05T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
234,2019-01-05T14:54:00,PGUM ,030,5,N,0057,5,01494,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
235,2019-01-05T15:54:00,PGUM ,050,5,N,0051,5,01433,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
236,2019-01-05T16:54:00,PGUM ,030,5,N,0057,5,01372,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
237,2019-01-05T17:54:00,PGUM ,040,5,N,0046,5,01494,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
239,2019-01-05T18:54:00,PGUM ,040,5,N,0051,5,01524,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
240,2019-01-05T19:54:00,PGUM ,060,5,N,0026,5,01341,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
241,2019-01-05T20:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
242,2019-01-05T21:54:00,PGUM ,040,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
243,2019-01-05T22:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
244,2019-01-05T23:54:00,PGUM ,030,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
246,2019-01-06T00:54:00,PGUM ,050,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
247,2019-01-06T01:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0306,5,+0233,5,+0233,5
248,2019-01-06T02:54:00,PGUM ,040,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
249,2019-01-06T03:54:00,PGUM ,040,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
250,2019-01-06T04:54:00,PGUM ,040,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
251,2019-01-06T05:54:00,PGUM ,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
253,2019-01-06T06:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
254,2019-01-06T07:54:00,PGUM ,040,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
255,2019-01-06T08:54:00,PGUM ,050,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
256,2019-01-06T09:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
257,2019-01-06T10:54:00,PGUM ,050,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
258,2019-01-06T11:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
260,2019-01-06T12:54:00,PGUM ,050,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
261,2019-01-06T13:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
262,2019-01-06T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
263,2019-01-06T14:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0239,5,+0194,5,+0194,5
264,2019-01-06T15:54:00,PGUM ,040,5,N,0026,5,01676,5,M,N,016093,5,N,5,+0239,5,+0200,5,+0200,5
265,2019-01-06T16:54:00,PGUM ,060,5,N,0046,5,01829,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
266,2019-01-06T17:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0244,5,+0183,5,+0183,5
268,2019-01-06T18:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0239,5,+0178,5,+0178,5
269,2019-01-06T19:54:00,PGUM ,050,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0233,5,+0194,5,+0194,5
270,2019-01-06T20:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
271,2019-01-06T21:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0194,5,+0194,5
272,2019-01-06T22:54:00,PGUM ,060,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0283,5,+0178,5,+0178,5
273,2019-01-06T23:54:00,PGUM ,070,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
275,2019-01-07T00:54:00,PGUM ,070,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0294,5,+0194,5,+0194,5
276,2019-01-07T01:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0306,5,+0189,5,+0189,5
277,2019-01-07T02:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0300,5,+0200,5,+0200,5
278,2019-01-07T03:54:00,PGUM ,050,5,N,0077,5,01097,5,M,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
279,2019-01-07T04:54:00,PGUM ,060,5,N,0093,5,01524,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
280,2019-01-07T05:54:00,PGUM ,050,5,N,0088,5,01341,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
282,2019-01-07T06:54:00,PGUM ,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
283,2019-01-07T07:54:00,PGUM ,040,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
284,2019-01-07T08:54:00,PGUM ,050,5,N,0067,5,01524,5,M,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
285,2019-01-07T09:54:00,PGUM ,040,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
286,2019-01-07T10:54:00,PGUM ,050,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
287,2019-01-07T11:54:00,PGUM ,050,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
289,2019-01-07T12:54:00,PGUM ,050,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
290,2019-01-07T13:54:00,PGUM ,050,5,N,0036,5,01097,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
291,2019-01-07T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
292,2019-01-07T14:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
