,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
44,2022-01-02T12:54:00,PGUM ,060,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0244,5,+0217,5,+0217,5
45,2022-01-02T13:54:00,PGUM ,050,5,N,0026,5,01372,5,M,N,004828,5,N,5,+0240,A,+0230,A,+0230,A
46,2022-01-02T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
49,2022-01-02T14:54:00,PGUM ,050,5,N,0026,5,01341,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
50,2022-01-02T15:54:00,PGUM ,030,5,N,0026,5,01981,5,M,N,016093,5,N,5,+0239,5,+0233,5,+0233,5
51,2022-01-02T16:54:00,PGUM ,040,5,N,0026,5,02286,5,M,N,016093,5,N,5,+0239,5,+0239,5,+0239,5
52,2022-01-02T17:54:00,PGUM ,030,5,N,0036,5,01829,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
54,2022-01-02T18:54:00,PGUM ,020,5,N,0031,5,01829,5,M,N,016093,5,N,5,+0239,5,+0228,5,+0228,5
55,2022-01-02T19:54:00,PGUM ,040,5,N,0031,5,01036,5,M,N,016093,5,N,5,+0239,5,+0233,5,+0233,5
56,2022-01-02T20:54:00,PGUM ,040,5,N,0036,5,01189,5,M,N,016093,5,N,5,+0239,5,+0233,5,+0233,5
57,2022-01-02T21:54:00,PGUM ,030,5,N,0041,5,01463,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
60,2022-01-02T22:54:00,PGUM ,040,5,N,0041,5,02134,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
61,2022-01-02T23:54:00,PGUM ,030,5,N,0051,5,01067,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
66,2022-01-03T00:16:00,PGUM ,040,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
67,2022-01-03T00:54:00,PGUM ,060,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
70,2022-01-03T01:52:00,PGUM ,050,5,N,0072,5,00518,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
71,2022-01-03T01:54:00,PGUM ,050,5,N,0067,5,00518,5,M,N,008047,5,N,5,+0250,5,+0244,5,+0244,5
74,2022-01-03T02:54:00,PGUM ,050,5,N,0108,5,22000,5,C,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
75,2022-01-03T03:54:00,PGUM ,070,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
76,2022-01-03T04:54:00,PGUM ,050,5,N,0072,5,01219,5,M,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
77,2022-01-03T05:54:00,PGUM ,060,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
82,2022-01-03T06:37:00,PGUM ,060,5,N,0057,5,01036,5,M,N,008047,5,N,5,+0256,5,+0228,5,+0228,5
83,2022-01-03T06:43:00,PGUM ,060,5,N,0062,5,00792,5,M,N,004023,5,N,5,+0250,5,+0239,5,+0239,5
85,2022-01-03T06:45:00,PGUM ,060,5,N,0062,5,00884,5,M,N,008047,5,N,5,+0250,5,+0239,5,+0239,5
86,2022-01-03T06:50:00,PGUM ,070,5,N,0057,5,00884,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
87,2022-01-03T06:54:00,PGUM ,070,5,N,0067,5,00884,5,M,N,008047,5,N,5,+0250,5,+0239,5,+0239,5
91,2022-01-03T07:48:00,PGUM ,050,5,N,0046,5,00488,5,M,N,002816,5,V,5,+0240,5,+0240,5,+0240,5
92,2022-01-03T07:54:00,PGUM ,040,5,N,0067,5,00488,5,M,N,002012,5,N,5,+0244,5,+0239,5,+0239,5
93,2022-01-03T08:07:00,PGUM ,040,5,N,0046,5,00945,5,M,N,006437,5,N,5,+0244,5,+0239,5,+0239,5
97,2022-01-03T08:51:00,PGUM ,050,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
98,2022-01-03T08:54:00,PGUM ,050,5,N,0067,5,01981,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
99,2022-01-03T09:54:00,PGUM ,030,5,N,0062,5,00945,5,M,N,009656,5,N,5,+0244,5,+0239,5,+0239,5
103,2022-01-03T10:31:00,PGUM ,040,5,N,0057,5,01341,5,M,N,016093,5,N,5,+0244,5,+0233,5,+0233,5
105,2022-01-03T10:34:00,PGUM ,040,5,N,0062,5,01402,5,M,N,016093,5,N,5,+0244,5,+0233,5,+0233,5
106,2022-01-03T10:54:00,PGUM ,040,5,N,0077,5,01036,5,M,N,011265,5,N,5,+0239,5,+0233,5,+0233,5
109,2022-01-03T11:52:00,PGUM ,040,5,N,0067,5,01097,5,M,N,014484,5,N,5,+0240,5,+0230,5,+0230,5
110,2022-01-03T11:54:00,PGUM ,040,5,N,0062,5,01097,5,M,N,014484,5,N,5,+0244,5,+0233,5,+0233,5
113,2022-01-03T12:52:00,PGUM ,050,5,N,0067,5,01006,5,M,N,011265,5,N,5,+0240,5,+0230,5,+0230,5
114,2022-01-03T12:54:00,PGUM ,050,5,N,0062,5,01067,5,M,N,011265,5,N,5,+0239,5,+0233,5,+0233,5
118,2022-01-03T13:42:00,PGUM ,050,5,N,0046,5,00914,5,M,N,016093,5,N,5,+0244,5,+0233,5,+0233,5
119,2022-01-03T13:54:00,PGUM ,030,5,N,0051,5,00914,5,M,N,016093,5,N,5,+0244,5,+0233,5,+0233,5
120,2022-01-03T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
121,2022-01-03T14:31:00,PGUM ,040,5,N,0057,5,01067,5,M,N,006437,5,N,5,+0239,5,+0233,5,+0233,5
122,2022-01-03T14:54:00,PGUM ,040,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0239,5,+0233,5,+0233,5
123,2022-01-03T15:54:00,PGUM ,040,5,N,0067,5,01067,5,M,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
124,2022-01-03T16:54:00,PGUM ,040,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
125,2022-01-03T17:54:00,PGUM ,030,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
127,2022-01-03T18:54:00,PGUM ,030,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0239,5,+0222,5,+0222,5
128,2022-01-03T19:54:00,PGUM ,030,5,N,0046,5,01494,5,M,N,016093,5,N,5,+0239,5,+0228,5,+0228,5
129,2022-01-03T20:54:00,PGUM ,050,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
130,2022-01-03T21:54:00,PGUM ,030,5,N,0046,5,01433,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
131,2022-01-03T22:54:00,PGUM ,030,5,N,0046,5,01128,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
135,2022-01-03T23:50:00,PGUM ,050,5,N,0082,5,01189,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
136,2022-01-03T23:54:00,PGUM ,050,5,N,0088,5,01250,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
138,2022-01-04T00:54:00,PGUM ,040,5,N,0103,5,01311,5,M,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
139,2022-01-04T01:54:00,PGUM ,050,5,N,0093,5,01219,5,M,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
140,2022-01-04T02:54:00,PGUM ,040,5,N,0082,5,01189,5,M,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
143,2022-01-04T03:54:00,PGUM ,040,5,N,0093,5,00671,5,M,N,009656,5,N,5,+0267,5,+0228,5,+0228,5
144,2022-01-04T04:12:00,PGUM ,010,5,N,0057,5,01067,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
145,2022-01-04T04:54:00,PGUM ,030,5,N,0098,5,01128,5,M,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
146,2022-01-04T05:54:00,PGUM ,360,5,N,0067,5,01036,5,M,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
151,2022-01-04T06:25:00,PGUM ,030,5,N,0072,5,01341,5,M,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
153,2022-01-04T06:36:00,PGUM ,010,5,N,0067,5,00853,5,M,N,016093,5,N,5,+0272,5,+0211,5,+0211,5
154,2022-01-04T06:52:00,PGUM ,010,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0270,5,+0210,5,+0210,5
155,2022-01-04T06:54:00,PGUM ,010,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
156,2022-01-04T07:54:00,PGUM ,020,5,N,0057,5,03353,5,M,N,016093,5,N,5,+0256,5,+0200,5,+0200,5
157,2022-01-04T08:54:00,PGUM ,030,5,N,0046,5,02743,5,M,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
158,2022-01-04T09:54:00,PGUM ,010,5,N,0046,5,02743,5,M,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
159,2022-01-04T10:54:00,PGUM ,030,5,N,0041,5,02743,5,M,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
160,2022-01-04T11:54:00,PGUM ,040,5,N,0067,5,03048,5,M,N,016093,5,N,5,+0256,5,+0206,5,+0206,5
161,2022-01-04T12:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0206,5,+0206,5
162,2022-01-04T13:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
163,2022-01-04T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
164,2022-01-04T14:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
165,2022-01-04T15:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
166,2022-01-04T16:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
167,2022-01-04T17:54:00,PGUM ,060,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
169,2022-01-04T18:54:00,PGUM ,050,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
170,2022-01-04T19:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
171,2022-01-04T20:54:00,PGUM ,050,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
172,2022-01-04T21:54:00,PGUM ,040,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
173,2022-01-04T22:54:00,PGUM ,060,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
174,2022-01-04T23:54:00,PGUM ,050,5,N,0108,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
176,2022-01-05T00:54:00,PGUM ,050,5,N,0093,5,01280,5,M,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
177,2022-01-05T01:54:00,PGUM ,050,5,N,0103,5,01494,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
181,2022-01-05T02:36:00,PGUM ,040,5,N,0088,5,01067,5,M,N,014484,5,N,5,+0272,5,+0228,5,+0228,5
183,2022-01-05T02:47:00,PGUM ,040,5,N,0088,5,01494,5,M,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
184,2022-01-05T02:54:00,PGUM ,050,5,N,0103,5,01676,5,M,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
185,2022-01-05T03:54:00,PGUM ,060,5,N,0103,5,01189,5,M,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
186,2022-01-05T04:54:00,PGUM ,050,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
187,2022-01-05T05:54:00,PGUM ,050,5,N,0088,5,01494,5,M,N,012875,5,N,5,+0267,5,+0233,5,+0233,5
189,2022-01-05T06:54:00,PGUM ,050,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
190,2022-01-05T07:54:00,PGUM ,050,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
191,2022-01-05T08:54:00,PGUM ,050,5,N,0067,5,01036,5,M,N,009656,5,N,5,+9999,9,+9999,9,+9999,9
194,2022-01-05T09:52:00,PGUM ,050,5,N,0077,5,01097,5,M,N,009656,5,N,5,+0240,5,+0240,5,+0240,5
195,2022-01-05T09:54:00,PGUM ,050,5,N,0082,5,01158,5,M,N,012875,5,N,5,+0244,A,+0239,5,+0239,5
198,2022-01-05T10:54:00,PGUM ,050,5,N,0062,5,01341,5,M,N,016093,5,N,5,+0239,5,+0239,5,+0239,5
202,2022-01-05T11:47:00,PGUM ,060,5,N,0072,5,00945,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
203,2022-01-05T11:54:00,PGUM ,060,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
207,2022-01-05T12:54:00,PGUM ,060,5,N,0067,5,01676,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
208,2022-01-05T13:54:00,PGUM ,060,5,N,0077,5,01829,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
209,2022-01-05T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
212,2022-01-05T14:44:00,PGUM ,060,5,N,0072,5,01250,5,M,N,014484,5,N,5,+0244,5,+0239,5,+0239,5
213,2022-01-05T14:54:00,PGUM ,050,5,N,0062,5,01402,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
214,2022-01-05T15:54:00,PGUM ,050,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
217,2022-01-05T16:54:00,PGUM ,060,5,N,0062,5,00518,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
221,2022-01-05T17:28:00,PGUM ,050,5,N,0057,5,00640,5,M,N,014484,5,N,5,+0244,5,+0239,5,+0239,5
223,2022-01-05T17:40:00,PGUM ,060,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
224,2022-01-05T17:54:00,PGUM ,060,5,N,0051,5,22000,5,C,N,009656,5,N,5,+0244,5,+0239,5,+0239,5
229,2022-01-05T18:29:00,PGUM ,060,5,N,0057,5,00701,5,M,N,011265,5,N,5,+0244,5,+0244,5,+0244,5
230,2022-01-05T18:42:00,PGUM ,060,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0244,5,+0244,5,+0244,5
232,2022-01-05T18:50:00,PGUM ,060,5,N,0077,5,00762,5,M,N,006437,5,N,5,+0240,5,+0240,5,+0240,5
233,2022-01-05T18:54:00,PGUM ,060,5,N,0067,5,00884,5,M,N,006437,5,N,5,+0244,5,+0239,5,+0239,5
236,2022-01-05T19:52:00,PGUM ,060,5,N,0051,5,00762,5,M,N,012875,5,N,5,+0240,5,+0240,5,+0240,5
237,2022-01-05T19:54:00,PGUM ,060,5,N,0046,5,00762,5,M,N,012875,5,N,5,+0244,5,+0244,5,+0244,5
241,2022-01-05T20:37:00,PGUM ,080,5,N,0077,5,00701,5,M,N,006437,5,N,5,+0250,5,+0244,5,+0244,5
242,2022-01-05T20:52:00,PGUM ,070,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0240,5,+0240,5,+0240,5
243,2022-01-05T20:54:00,PGUM ,070,5,N,0057,5,01219,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
244,2022-01-05T21:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
245,2022-01-05T22:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
246,2022-01-05T23:54:00,PGUM ,060,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
250,2022-01-06T00:54:00,PGUM ,070,5,N,0077,5,00762,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
251,2022-01-06T01:50:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0290,A,+0240,A,+0240,A
252,2022-01-06T01:50:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
254,2022-01-06T02:54:00,PGUM ,060,5,N,0067,5,00640,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
258,2022-01-06T03:50:00,PGUM ,070,5,N,0077,5,00792,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
259,2022-01-06T03:54:00,PGUM ,060,5,N,0088,5,00792,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
262,2022-01-06T04:54:00,PGUM ,060,5,N,0082,5,01158,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
265,2022-01-06T05:54:00,PGUM ,060,5,N,0072,5,01097,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
267,2022-01-06T06:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
268,2022-01-06T07:54:00,PGUM ,050,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
269,2022-01-06T08:54:00,PGUM ,080,5,N,0057,5,01676,5,M,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
270,2022-01-06T09:52:00,PGUM ,080,5,N,0051,5,00823,5,M,N,016093,5,N,5,+0260,5,+0250,5,+0250,5
271,2022-01-06T09:54:00,PGUM ,080,5,N,0051,5,00762,5,M,N,016093,5,N,5,+0261,5,+0250,5,+0250,5
274,2022-01-06T10:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
278,2022-01-06T11:43:00,PGUM ,080,5,N,0062,5,00396,5,M,N,006437,5,N,5,+0256,5,+0250,5,+0250,5
279,2022-01-06T11:52:00,PGUM ,090,5,N,0062,5,00732,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
280,2022-01-06T11:54:00,PGUM ,090,5,N,0067,5,00732,5,M,N,009656,5,N,5,+0250,5,+0244,5,+0244,5
284,2022-01-06T12:52:00,PGUM ,070,5,N,0051,5,01036,5,M,N,006437,5,N,5,+0250,5,+0250,5,+0250,5
285,2022-01-06T12:54:00,PGUM ,070,5,N,0051,5,01189,5,M,N,006437,5,N,5,+0250,5,+0250,5,+0250,5
289,2022-01-06T13:47:00,PGUM ,070,5,N,0072,5,02286,5,M,N,016093,5,N,5,+0256,5,+0250,5,+0250,5
290,2022-01-06T13:54:00,PGUM ,080,5,N,0067,5,02438,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
291,2022-01-06T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
295,2022-01-06T14:46:00,PGUM ,100,5,N,0072,5,00457,5,M,N,009656,5,N,5,+0250,5,+0244,5,+0244,5
296,2022-01-06T14:54:00,PGUM ,080,5,N,0062,5,00762,5,M,N,016093,5,N,5,+0244,5,+0244,5,+0244,5
300,2022-01-06T15:36:00,PGUM ,090,5,N,0072,5,00701,5,M,N,004828,5,N,5,+0250,5,+0250,5,+0250,5
301,2022-01-06T15:54:00,PGUM ,080,5,N,0077,5,00945,5,M,N,012875,5,N,5,+0250,5,+0250,5,+0250,5
305,2022-01-06T16:11:00,PGUM ,080,5,N,0067,5,01067,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
307,2022-01-06T16:52:00,PGUM ,080,5,N,0067,5,02286,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
308,2022-01-06T16:54:00,PGUM ,080,5,N,0062,5,02438,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
312,2022-01-06T17:45:00,PGUM ,080,5,N,0082,5,00549,5,M,N,004828,5,N,5,+0244,5,+0244,5,+0244,5
313,2022-01-06T17:48:00,PGUM ,090,5,N,0077,5,00335,5,M,N,004023,5,N,5,+0240,5,+0240,5,+0240,5
314,2022-01-06T17:51:00,PGUM ,090,5,N,0067,5,00579,5,M,N,004828,5,N,5,+0240,5,+0240,5,+0240,5
315,2022-01-06T17:52:00,PGUM ,090,5,N,0067,5,00427,5,M,N,004828,5,N,5,+0240,5,+0240,5,+0240,5
316,2022-01-06T17:54:00,PGUM ,090,5,N,0082,5,00488,5,M,N,004828,5,N,5,+0244,5,+0244,5,+0244,5
321,2022-01-06T18:45:00,PGUM ,080,5,N,0062,5,01158,5,M,N,012875,5,N,5,+0250,5,+0244,5,+0244,5
322,2022-01-06T18:54:00,PGUM ,080,5,N,0062,5,00884,5,M,N,014484,5,N,5,+0250,5,+0244,5,+0244,5
325,2022-01-06T19:54:00,PGUM ,070,5,N,0051,5,01402,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
326,2022-01-06T20:54:00,PGUM ,090,5,N,0051,5,01402,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
330,2022-01-06T21:17:00,PGUM ,090,5,N,0057,5,00366,5,M,N,004828,5,N,5,+0261,5,+0239,5,+0239,5
332,2022-01-06T21:26:00,PGUM ,090,5,N,0062,5,00701,5,M,N,012875,5,N,5,+0261,5,+0239,5,+0239,5
333,2022-01-06T21:54:00,PGUM ,090,5,N,0062,5,01829,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
335,2022-01-06T22:50:00,PGUM ,090,5,N,0067,5,00884,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
