,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
29,2014-01-01T21:54:00,PGUM ,040,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
30,2014-01-01T22:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
31,2014-01-01T23:54:00,PGUM ,040,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
33,2014-01-02T00:54:00,PGUM ,040,5,N,0082,5,01189,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
34,2014-01-02T01:54:00,PGUM ,060,5,N,0093,5,00914,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
35,2014-01-02T02:02:00,PGUM ,050,5,N,0072,5,00762,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
36,2014-01-02T02:09:00,PGUM ,040,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
37,2014-01-02T02:54:00,PGUM ,050,5,N,0098,5,01067,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
38,2014-01-02T03:44:00,PGUM ,030,5,N,0082,5,00762,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
39,2014-01-02T03:54:00,PGUM ,050,5,N,0072,5,00762,5,M,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
40,2014-01-02T04:11:00,PGUM ,050,5,N,0072,5,01280,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
41,2014-01-02T04:54:00,PGUM ,040,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
42,2014-01-02T05:54:00,PGUM ,050,5,N,0072,5,01311,5,M,N,011265,5,N,5,+0272,5,+0239,5,+0239,5
44,2014-01-02T06:54:00,PGUM ,050,5,N,0077,5,01463,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
45,2014-01-02T07:54:00,PGUM ,050,5,N,0077,5,02134,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
46,2014-01-02T08:54:00,PGUM ,060,5,N,0072,5,02134,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
47,2014-01-02T09:54:00,PGUM ,060,5,N,0051,5,00823,5,M,N,006437,5,N,5,+0261,5,+0244,5,+0244,5
48,2014-01-02T10:09:00,PGUM ,050,5,N,0077,5,01036,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
49,2014-01-02T10:54:00,PGUM ,060,5,N,0041,5,02134,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
50,2014-01-02T11:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
52,2014-01-02T12:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
53,2014-01-02T13:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
54,2014-01-02T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
55,2014-01-02T14:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
56,2014-01-02T15:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
57,2014-01-02T16:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
58,2014-01-02T17:54:00,PGUM ,060,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
60,2014-01-02T18:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
61,2014-01-02T19:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
62,2014-01-02T20:54:00,PGUM ,050,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
63,2014-01-02T21:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
64,2014-01-02T22:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
65,2014-01-02T23:54:00,PGUM ,070,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
67,2014-01-03T00:54:00,PGUM ,090,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
68,2014-01-03T01:46:00,PGUM ,060,5,N,0103,5,00823,5,M,N,016093,5,N,5,+0290,5,+0220,5,+0220,5
69,2014-01-03T01:52:00,PGUM ,080,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
70,2014-01-03T01:54:00,PGUM ,080,5,N,0072,5,00975,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
71,2014-01-03T02:07:00,PGUM ,070,5,N,0082,5,00762,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
72,2014-01-03T02:16:00,PGUM ,080,5,N,0088,5,01250,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
73,2014-01-03T02:54:00,PGUM ,090,5,N,0077,5,01006,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
74,2014-01-03T03:54:00,PGUM ,080,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
75,2014-01-03T04:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
76,2014-01-03T05:54:00,PGUM ,080,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0289,5,+0211,5,+0211,5
78,2014-01-03T06:54:00,PGUM ,080,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0283,5,+0206,5,+0206,5
79,2014-01-03T07:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
80,2014-01-03T08:54:00,PGUM ,080,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
81,2014-01-03T09:54:00,PGUM ,070,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
82,2014-01-03T10:54:00,PGUM ,080,5,N,0036,5,01341,5,M,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
83,2014-01-03T11:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
85,2014-01-03T12:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
86,2014-01-03T13:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
87,2014-01-03T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
88,2014-01-03T14:54:00,PGUM ,070,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
89,2014-01-03T15:54:00,PGUM ,100,5,N,0015,5,22000,5,9,N,016093,5,N,5,+0244,5,+0211,5,+0211,5
90,2014-01-03T16:54:00,PGUM ,010,5,N,0015,5,01189,5,M,N,016093,5,N,5,+0239,5,+0222,5,+0222,5
91,2014-01-03T17:33:00,PGUM ,070,5,N,0067,5,00823,5,M,N,004023,5,N,5,+0250,5,+0220,5,+0220,5
92,2014-01-03T17:49:00,PGUM ,999,9,V,0015,5,01067,5,M,N,011265,5,N,5,+0230,5,+0220,5,+0220,5
93,2014-01-03T17:54:00,PGUM ,100,5,N,0026,5,00975,5,M,N,014484,5,N,5,+0228,5,+0217,5,+0217,5
95,2014-01-03T18:54:00,PGUM ,090,5,N,0015,5,01524,5,M,N,016093,5,N,5,+0239,5,+0228,5,+0228,5
96,2014-01-03T19:54:00,PGUM ,080,5,N,0031,5,03048,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
97,2014-01-03T20:54:00,PGUM ,090,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
98,2014-01-03T21:54:00,PGUM ,100,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
99,2014-01-03T22:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
100,2014-01-03T23:54:00,PGUM ,100,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
102,2014-01-04T00:54:00,PGUM ,100,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
103,2014-01-04T01:54:00,PGUM ,100,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
104,2014-01-04T02:54:00,PGUM ,110,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
105,2014-01-04T03:54:00,PGUM ,100,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
106,2014-01-04T04:54:00,PGUM ,100,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
107,2014-01-04T05:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
109,2014-01-04T06:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
110,2014-01-04T07:54:00,PGUM ,090,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
111,2014-01-04T08:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
112,2014-01-04T09:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
113,2014-01-04T10:54:00,PGUM ,090,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
114,2014-01-04T11:54:00,PGUM ,080,5,N,0026,5,22000,5,C,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
116,2014-01-04T12:34:00,PGUM ,080,5,N,0031,5,00792,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
117,2014-01-04T12:52:00,PGUM ,080,5,N,0031,5,00975,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
118,2014-01-04T12:54:00,PGUM ,090,5,N,0031,5,00975,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
119,2014-01-04T13:16:00,PGUM ,080,5,N,0046,5,00732,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
120,2014-01-04T13:27:00,PGUM ,070,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
121,2014-01-04T13:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
122,2014-01-04T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
123,2014-01-04T14:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
124,2014-01-04T15:54:00,PGUM ,080,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
125,2014-01-04T16:54:00,PGUM ,080,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
126,2014-01-04T17:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
128,2014-01-04T18:54:00,PGUM ,090,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
129,2014-01-04T19:54:00,PGUM ,999,9,C,0000,5,22000,5,9,N,016093,5,N,5,+0233,5,+0217,5,+0217,5
130,2014-01-04T20:54:00,PGUM ,060,5,N,0021,5,01524,5,M,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
131,2014-01-04T21:54:00,PGUM ,070,5,N,0026,5,01128,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
132,2014-01-04T22:16:00,PGUM ,050,5,N,0031,5,00488,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
133,2014-01-04T22:44:00,PGUM ,090,5,N,0036,5,01067,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
134,2014-01-04T22:54:00,PGUM ,080,5,N,0036,5,01067,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
135,2014-01-04T23:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
137,2014-01-05T00:54:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
138,2014-01-05T01:54:00,PGUM ,090,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
139,2014-01-05T02:54:00,PGUM ,110,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0300,5,+0211,5,+0211,5
140,2014-01-05T03:54:00,PGUM ,999,9,V,0026,5,22000,5,C,N,016093,5,N,5,+0294,5,+0211,5,+0211,5
141,2014-01-05T04:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0294,5,+0206,5,+0206,5
142,2014-01-05T05:54:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0289,5,+0206,5,+0206,5
144,2014-01-05T06:54:00,PGUM ,080,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0289,5,+0211,5,+0211,5
145,2014-01-05T07:54:00,PGUM ,090,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
146,2014-01-05T08:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
147,2014-01-05T09:54:00,PGUM ,050,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
148,2014-01-05T10:54:00,PGUM ,050,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
149,2014-01-05T11:54:00,PGUM ,040,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
151,2014-01-05T12:54:00,PGUM ,040,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
152,2014-01-05T13:54:00,PGUM ,040,5,N,0021,5,22000,5,9,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
153,2014-01-05T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
154,2014-01-05T14:54:00,PGUM ,010,5,N,0015,5,01524,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
155,2014-01-05T15:54:00,PGUM ,050,5,N,0026,5,01829,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
156,2014-01-05T16:54:00,PGUM ,050,5,N,0026,5,01981,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
157,2014-01-05T17:54:00,PGUM ,060,5,N,0021,5,01829,5,M,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
159,2014-01-05T18:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
160,2014-01-05T19:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
161,2014-01-05T20:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
162,2014-01-05T21:54:00,PGUM ,060,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
163,2014-01-05T22:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
164,2014-01-05T23:19:00,PGUM ,080,5,N,0057,5,00762,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
165,2014-01-05T23:54:00,PGUM ,090,5,N,0036,5,00884,5,M,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
167,2014-01-06T00:05:00,PGUM ,070,5,N,0062,5,01158,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
168,2014-01-06T00:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
169,2014-01-06T01:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
170,2014-01-06T02:54:00,PGUM ,100,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
171,2014-01-06T03:54:00,PGUM ,090,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
172,2014-01-06T04:23:00,PGUM ,060,5,N,0062,5,00853,5,M,N,016093,5,N,5,+0290,5,+0220,5,+0220,5
173,2014-01-06T04:45:00,PGUM ,090,5,N,0057,5,01036,5,M,N,016093,5,N,5,+0290,5,+0220,5,+0220,5
174,2014-01-06T04:54:00,PGUM ,080,5,N,0057,5,01036,5,M,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
175,2014-01-06T05:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
177,2014-01-06T06:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
178,2014-01-06T07:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
179,2014-01-06T08:54:00,PGUM ,050,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
180,2014-01-06T09:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
181,2014-01-06T10:54:00,PGUM ,090,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
182,2014-01-06T11:54:00,PGUM ,090,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
184,2014-01-06T12:54:00,PGUM ,100,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
185,2014-01-06T13:54:00,PGUM ,090,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
186,2014-01-06T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
187,2014-01-06T14:54:00,PGUM ,070,5,N,0031,5,01036,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
188,2014-01-06T15:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
189,2014-01-06T16:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
190,2014-01-06T17:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
192,2014-01-06T18:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
193,2014-01-06T19:54:00,PGUM ,070,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
194,2014-01-06T20:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
195,2014-01-06T21:54:00,PGUM ,050,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
196,2014-01-06T22:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
197,2014-01-06T23:54:00,PGUM ,060,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
199,2014-01-07T00:54:00,PGUM ,040,5,N,0067,5,01189,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
200,2014-01-07T01:54:00,PGUM ,050,5,N,0062,5,00853,5,M,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
201,2014-01-07T02:09:00,PGUM ,060,5,V,0057,5,01981,5,M,N,016093,5,N,5,+0290,5,+0220,5,+0220,5
202,2014-01-07T02:41:00,PGUM ,040,5,N,0062,5,00762,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
203,2014-01-07T02:54:00,PGUM ,060,5,N,0088,5,00792,5,M,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
204,2014-01-07T03:04:00,PGUM ,070,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0310,5,+0220,5,+0220,5
205,2014-01-07T03:54:00,PGUM ,040,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0300,5,+0222,5,+0222,5
206,2014-01-07T04:54:00,PGUM ,070,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0294,5,+0211,5,+0211,5
207,2014-01-07T05:25:00,PGUM ,050,5,N,0082,5,00823,5,M,N,016093,5,N,5,+0290,5,+0220,5,+0220,5
208,2014-01-07T05:37:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0290,5,+0210,5,+0210,5
209,2014-01-07T05:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0294,5,+0211,5,+0211,5
211,2014-01-07T06:54:00,PGUM ,080,5,N,0062,5,01676,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
212,2014-01-07T07:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
213,2014-01-07T08:54:00,PGUM ,050,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
214,2014-01-07T09:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
215,2014-01-07T10:54:00,PGUM ,060,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
216,2014-01-07T11:54:00,PGUM ,050,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
218,2014-01-07T12:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
219,2014-01-07T13:54:00,PGUM ,050,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
220,2014-01-07T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
221,2014-01-07T14:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
222,2014-01-07T15:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
223,2014-01-07T16:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
224,2014-01-07T17:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
226,2014-01-07T18:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
227,2014-01-07T19:54:00,PGUM ,050,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
