DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
2013-01-02 22:35:00,070,5,N,0057,5,00732,5,M,N,009656,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-02 22:54:00,070,5,N,0077,5,01128,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
2013-01-03 01:54:00,080,5,N,0072,5,01402,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2013-01-03 08:54:00,080,5,N,0072,5,01676,5,M,N,016093,5,N,5,+0272,5,+0194,5,+0194,5
2013-01-04 02:54:00,080,5,N,0057,5,00975,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2013-01-04 03:07:00,090,5,N,0057,5,00762,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-04 05:43:00,080,5,N,0051,5,00732,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-04 07:54:00,080,5,N,0036,5,00671,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2013-01-04 22:54:00,070,5,N,0072,5,01219,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
2013-01-05 08:54:00,060,5,N,0072,5,03658,5,M,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
2013-01-05 10:54:00,060,5,N,0062,5,03658,5,M,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
2013-01-05 11:54:00,060,5,N,0051,5,03658,5,M,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
2013-01-05 12:54:00,060,5,N,0051,5,01524,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2013-01-05 13:54:00,060,5,N,0057,5,02896,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2013-01-05 14:54:00,070,5,N,0062,5,02134,5,M,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
2013-01-05 15:54:00,130,5,N,0021,5,02134,5,M,N,011265,5,N,5,+0233,5,+0222,5,+0222,5
2013-01-05 17:06:00,140,5,N,0015,5,00335,5,M,N,004023,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 17:54:00,180,5,N,0021,5,00488,5,M,N,009656,5,N,5,+0228,5,+0228,5,+0228,5
2013-01-05 18:09:00,140,5,N,0036,5,00427,5,M,N,004023,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 18:12:00,150,5,N,0036,5,00244,5,M,N,004828,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 18:34:00,140,5,N,0021,5,00823,5,M,N,016093,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 18:51:00,140,5,N,0015,5,01036,5,M,N,011265,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 18:54:00,130,5,N,0021,5,01036,5,M,N,009656,5,N,5,+0233,5,+0233,5,+0233,5
2013-01-05 19:05:00,100,5,N,0036,5,00853,5,M,N,008047,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 19:24:00,100,5,N,0041,5,00396,5,M,N,016093,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 19:29:00,100,5,N,0041,5,01097,5,M,N,016093,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-05 19:38:00,090,5,N,0057,5,00762,5,M,N,016093,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-05 19:54:00,080,5,N,0051,5,01006,5,M,N,012875,5,N,5,+0239,5,+0233,5,+0233,5
2013-01-05 20:18:00,080,5,N,0067,5,00457,5,M,N,004023,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-05 20:32:00,080,5,N,0077,5,00579,5,M,N,004023,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 20:40:00,090,5,N,0057,5,00518,5,M,N,004828,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 20:54:00,100,5,N,0072,5,00335,5,M,N,006437,5,N,5,+0233,5,+0233,5,+0233,5
2013-01-05 21:03:00,110,5,N,0051,5,01311,5,M,N,006437,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 21:14:00,100,5,N,0051,5,01128,5,M,N,003219,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 21:30:00,090,5,N,0077,5,01006,5,M,N,002414,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 21:40:00,090,5,N,0082,5,00762,5,M,N,002012,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 21:52:00,090,5,N,0067,5,00518,5,M,N,002012,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 21:54:00,090,5,N,0077,5,00518,5,M,N,002414,5,N,5,+0233,5,+0233,5,+0233,5
2013-01-05 22:03:00,090,5,N,0067,5,00396,5,M,N,003219,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 22:23:00,100,5,N,0072,5,00457,5,M,N,004023,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 22:51:00,110,5,N,0046,5,01372,5,M,N,004828,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-05 22:54:00,110,5,N,0051,5,01372,5,M,N,006437,5,N,5,+0228,5,+0228,5,+0228,5
2013-01-05 23:54:00,090,5,N,0036,5,03353,5,M,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
2013-01-06 00:54:00,080,5,N,0067,5,03048,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2013-01-06 03:54:00,060,5,N,0088,5,03048,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2013-01-06 13:54:00,070,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2013-01-06 16:54:00,070,5,N,0077,5,01311,5,M,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
2013-01-06 17:54:00,070,5,N,0067,5,01219,5,M,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
2013-01-06 23:54:00,070,5,N,0082,5,02438,5,M,N,016093,5,N,5,+0283,5,+0206,5,+0206,5
2013-01-07 00:54:00,080,5,N,0098,5,00975,5,M,N,012875,5,N,5,+0272,5,+0233,5,+0233,5
2013-01-07 02:54:00,070,5,N,0067,5,00975,5,M,N,008047,5,N,5,+0261,5,+0233,5,+0233,5
2013-01-07 04:54:00,050,5,N,0082,5,01036,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2013-01-07 11:54:00,040,5,N,0057,5,01402,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2013-01-07 12:36:00,070,5,N,0062,5,00884,5,M,N,004023,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-07 12:41:00,070,5,N,0067,5,00975,5,M,N,004828,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-07 12:54:00,060,5,N,0088,5,01006,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-07 13:54:00,040,5,N,0062,5,01676,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-07 14:54:00,040,5,N,0051,5,02896,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
2013-01-07 15:54:00,060,5,N,0057,5,02896,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-07 16:54:00,040,5,N,0072,5,02743,5,M,N,014484,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-07 17:54:00,050,5,N,0072,5,01676,5,M,N,014484,5,N,5,+0239,5,+0228,5,+0228,5
2013-01-07 18:29:00,090,5,N,0046,5,01097,5,M,N,004023,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-07 18:35:00,090,5,N,0051,5,00884,5,M,N,004828,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-07 18:54:00,050,5,N,0036,5,00792,5,M,N,016093,5,N,5,+0233,5,+0228,5,+0228,5
2013-01-07 19:01:00,040,5,N,0046,5,01006,5,M,N,009656,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-07 19:32:00,030,5,N,0051,5,00701,5,M,N,006437,5,N,5,+0230,5,+0230,5,+0230,5
2013-01-07 19:54:00,030,5,N,0051,5,00671,5,M,N,016093,5,N,5,+0239,5,+0233,5,+0233,5
2013-01-07 21:54:00,040,5,N,0041,5,03353,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-07 22:54:00,040,5,N,0072,5,01829,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2013-01-07 23:28:00,070,5,N,0062,5,01524,5,M,N,002816,5,N,5,+0250,5,+0230,5,+0230,5
2013-01-07 23:38:00,060,5,N,0041,5,01006,5,M,N,004828,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-07 23:47:00,040,5,N,0098,5,00853,5,M,N,008047,5,N,5,+0250,5,+0230,5,+0230,5
2013-01-07 23:54:00,050,5,N,0082,5,00823,5,M,N,009656,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-08 00:02:00,040,5,N,0072,5,01280,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-08 00:44:00,060,5,N,0088,5,01219,5,M,N,008047,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-08 00:54:00,050,5,N,0082,5,01219,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2013-01-08 01:54:00,050,5,N,0088,5,02438,5,M,N,016093,5,N,5,+0278,5,+0244,5,+0244,5
2013-01-08 02:12:00,050,5,N,0082,5,00792,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
2013-01-08 03:07:00,060,5,N,0082,5,00884,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-08 04:33:00,060,5,N,0098,5,00640,5,M,N,006437,5,N,5,+0270,5,+0240,5,+0240,5
2013-01-08 04:41:00,060,5,N,0082,5,01006,5,M,N,009656,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-08 04:54:00,050,5,N,0077,5,01402,5,M,N,012875,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-08 05:49:00,060,5,N,0067,5,01006,5,M,N,003219,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-08 05:54:00,060,5,N,0057,5,01006,5,M,N,006437,5,N,5,+0250,5,+0239,5,+0239,5
2013-01-08 06:04:00,080,5,N,0067,5,00579,5,M,N,004023,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 06:17:00,060,5,N,0077,5,01006,5,M,N,004023,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 06:24:00,060,5,N,0077,5,01189,5,M,N,006437,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-08 06:54:00,060,5,N,0062,5,02743,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
2013-01-08 07:25:00,060,5,N,0098,5,00792,5,M,N,003219,5,N,5,+0250,5,+0230,5,+0230,5
2013-01-08 07:32:00,060,5,N,0082,5,00853,5,M,N,002816,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-08 07:34:00,060,5,N,0082,5,00914,5,M,N,003219,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-08 07:45:00,040,5,N,0067,5,01097,5,M,N,012875,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-08 07:54:00,060,5,N,0067,5,01981,5,M,N,016093,5,N,5,+0244,5,+0239,5,+0239,5
2013-01-08 11:54:00,060,5,N,0062,5,03048,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-08 14:16:00,110,5,N,0057,5,00853,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 14:26:00,090,5,N,0067,5,00427,5,M,N,004023,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-08 14:31:00,100,5,N,0051,5,00274,5,M,N,004828,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-08 14:42:00,070,5,N,0072,5,00488,5,M,N,003219,5,V,5,+0240,5,+0230,5,+0230,5
2013-01-08 14:54:00,060,5,N,0062,5,00701,5,M,N,012875,5,N,5,+0250,5,+0239,5,+0239,5
2013-01-08 15:18:00,070,5,N,0062,5,01067,5,M,N,011265,5,N,5,+0240,5,+0230,5,+0230,5
2013-01-08 15:54:00,070,5,N,0046,5,00732,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-08 16:13:00,070,5,N,0057,5,00975,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-08 16:54:00,080,5,N,0057,5,01372,5,M,N,014484,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-08 19:25:00,080,5,N,0077,5,00671,5,M,N,006437,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 19:34:00,090,5,N,0062,5,00549,5,M,N,003219,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-08 19:46:00,080,5,N,0036,5,00823,5,M,N,008047,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 19:54:00,080,5,N,0026,5,00884,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
2013-01-08 20:01:00,080,5,N,0051,5,01341,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-08 22:41:00,090,5,N,0041,5,00732,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2013-01-08 22:54:00,080,5,N,0051,5,00732,5,M,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
2013-01-09 01:38:00,100,5,N,0057,5,00792,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-09 03:12:00,070,5,N,0077,5,00732,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-09 04:03:00,080,5,N,0062,5,00884,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-09 04:32:00,070,5,N,0072,5,00914,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-09 05:04:00,080,5,N,0046,5,00884,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
2013-01-09 05:12:00,080,5,N,0046,5,01006,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
2013-01-09 10:54:00,080,5,N,0021,5,00853,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2013-01-09 11:24:00,090,5,N,0021,5,01189,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2013-01-09 11:54:00,070,5,N,0041,5,01250,5,M,N,008047,5,N,5,+0261,5,+0239,5,+0239,5
2013-01-09 13:05:00,080,5,N,0026,5,00884,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-09 19:54:00,070,5,N,0026,5,01006,5,M,N,014484,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-09 22:38:00,080,5,N,0082,5,00640,5,M,N,014484,5,N,5,+0250,5,+0240,5,+0240,5
2013-01-09 22:47:00,080,5,N,0057,5,00732,5,M,N,002816,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-09 22:54:00,080,5,N,0041,5,00792,5,M,N,004023,5,N,5,+0244,5,+0239,5,+0239,5
2013-01-09 22:58:00,080,5,N,0041,5,01006,5,M,N,004828,5,N,5,+0240,5,+0240,5,+0240,5
2013-01-09 23:54:00,090,5,N,0057,5,00762,5,M,N,004828,5,N,5,+0256,5,+0239,5,+0239,5
2013-01-10 00:01:00,080,5,N,0036,5,00701,5,M,N,009656,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-10 00:15:00,090,5,N,0046,5,01189,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-10 00:22:00,090,5,N,0046,5,00610,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-10 00:44:00,090,5,N,0088,5,00610,5,M,N,003219,5,N,5,+0260,5,+0250,5,+0250,5
2013-01-10 00:54:00,090,5,N,0067,5,00732,5,M,N,004828,5,N,5,+0256,5,+0250,5,+0250,5
2013-01-10 01:54:00,100,5,N,0062,5,02896,5,M,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
2013-01-10 02:09:00,110,5,N,0067,5,00610,5,M,N,016093,5,N,5,+0280,5,+0240,5,+0240,5
2013-01-10 02:52:00,090,5,N,0062,5,01067,5,M,N,016093,5,N,5,+0280,5,+0250,5,+0250,5
2013-01-10 02:54:00,090,5,N,0072,5,01067,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
2013-01-10 03:07:00,100,5,N,0088,5,00823,5,M,N,008047,5,N,5,+0280,5,+0260,5,+0260,5
2013-01-10 03:52:00,110,5,N,0057,5,01189,5,M,N,014484,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-10 03:54:00,110,5,N,0051,5,01189,5,M,N,014484,5,N,5,+0256,5,+0239,5,+0239,5
2013-01-10 05:54:00,090,5,N,0057,5,01097,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
2013-01-10 08:03:00,080,5,N,0057,5,00792,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2013-01-10 08:26:00,080,5,N,0062,5,01006,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2013-01-10 10:50:00,090,5,N,0046,5,00732,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-10 10:54:00,090,5,N,0046,5,00732,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
2013-01-10 11:19:00,090,5,N,0051,5,01006,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2013-01-10 11:54:00,090,5,N,0062,5,01097,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2013-01-10 12:05:00,100,5,N,0067,5,01250,5,M,N,016093,5,N,5,+0270,5,+0240,5,+0240,5
2013-01-10 12:54:00,090,5,N,0046,5,01067,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2013-01-11 15:54:00,080,5,N,0041,5,02134,5,M,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
2013-01-11 18:54:00,070,5,N,0051,5,02438,5,M,N,016093,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-11 22:54:00,070,5,N,0046,5,01676,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2013-01-11 23:54:00,060,5,N,0077,5,00975,5,M,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
2013-01-12 00:54:00,080,5,N,0067,5,01402,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
2013-01-12 01:54:00,060,5,N,0103,5,02286,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2013-01-12 02:54:00,060,5,N,0082,5,01158,5,M,N,008047,5,N,5,+0272,5,+0244,5,+0244,5
2013-01-12 04:54:00,080,5,N,0103,5,00762,5,M,N,004828,5,N,5,+0267,5,+0244,5,+0244,5
2013-01-12 05:07:00,080,5,N,0082,5,00975,5,M,N,014484,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-12 06:54:00,080,5,N,0072,5,01158,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
2013-01-12 07:54:00,080,5,N,0067,5,01219,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2013-01-12 08:11:00,070,5,N,0062,5,00671,5,M,N,006437,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-12 08:26:00,070,5,N,0072,5,01067,5,M,N,011265,5,N,5,+0250,5,+0230,5,+0230,5
2013-01-12 11:54:00,070,5,N,0051,5,00975,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
2013-01-12 12:54:00,070,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2013-01-12 13:17:00,080,5,N,0036,5,00792,5,M,N,008047,5,N,5,+0250,5,+0230,5,+0230,5
2013-01-12 13:30:00,070,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
2013-01-12 14:54:00,080,5,N,0077,5,01311,5,M,N,008047,5,N,5,+0250,5,+0233,5,+0233,5
2013-01-12 15:54:00,080,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
2013-01-12 18:54:00,060,5,N,0067,5,02286,5,M,N,016093,5,N,5,+0244,5,+0222,5,+0222,5
2013-01-13 01:54:00,050,5,N,0088,5,01158,5,M,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
2013-01-13 02:54:00,050,5,N,0098,5,01250,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2013-01-13 03:23:00,060,5,N,0093,5,00853,5,M,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
2013-01-13 03:48:00,050,5,N,0088,5,01097,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-13 03:54:00,060,5,N,0077,5,01097,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2013-01-13 04:54:00,060,5,N,0098,5,00945,5,M,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
2013-01-13 08:37:00,070,5,N,0062,5,00762,5,M,N,016093,5,N,5,+0270,5,+0220,5,+0220,5
2013-01-13 13:54:00,070,5,N,0036,5,01676,5,M,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
2013-01-13 14:54:00,080,5,N,0046,5,01524,5,M,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
2013-01-13 17:54:00,080,5,N,0046,5,01128,5,M,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
2013-01-13 18:54:00,070,5,N,0062,5,01189,5,M,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
2013-01-14 03:31:00,110,5,N,0067,5,00732,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2013-01-16 04:54:00,050,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2013-01-16 05:54:00,060,5,N,0062,5,01494,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2013-01-16 06:54:00,070,5,N,0046,5,01036,5,M,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
2013-01-16 12:28:00,050,5,N,0015,5,00975,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-16 12:38:00,070,5,N,0041,5,00640,5,M,N,006437,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-16 12:54:00,050,5,N,0041,5,00732,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
2013-01-16 13:05:00,050,5,N,0031,5,01311,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
2013-01-17 01:54:00,090,5,N,0072,5,01036,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2013-01-17 15:54:00,070,5,N,0031,5,01158,5,M,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
2013-01-17 22:45:00,080,5,N,0051,5,00518,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
2013-01-17 22:54:00,100,5,N,0036,5,00518,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2013-01-17 23:25:00,060,5,N,0062,5,01128,5,M,N,016093,5,N,5,+0270,5,+0230,5,+0230,5
2013-01-17 23:54:00,090,5,N,0051,5,01524,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2013-01-18 15:54:00,030,5,N,0026,5,01219,5,M,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
2013-01-18 18:54:00,050,5,N,0057,5,01341,5,M,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
2013-01-19 02:54:00,040,5,N,0093,5,01128,5,M,N,016093,5,N,5,+0306,5,+0217,5,+0217,5
2013-01-19 03:54:00,040,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
2013-01-19 04:54:00,040,5,N,0093,5,01067,5,M,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
