DATE,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
2019-01-04 06:54:00,040,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2019-01-04 08:54:00,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
2019-01-04 09:54:00,050,5,N,0057,5,00671,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
2019-01-04 13:54:00,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
2019-01-04 15:54:00,060,5,N,0046,5,01372,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
2019-01-04 16:54:00,050,5,N,0041,5,00457,5,M,N,012875,5,N,5,+0261,5,+0261,5,+0261,5
2019-01-04 17:54:00,060,5,N,0093,5,00549,5,M,N,011265,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 18:30:00,020,5,N,0072,5,00244,5,M,N,011265,5,N,5,+0256,5,+0256,5,+0256,5
2019-01-04 18:54:00,030,5,N,0093,5,00244,5,M,N,011265,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 19:11:00,040,5,N,0062,5,00457,5,M,N,004023,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 19:14:00,050,5,N,0062,5,00366,5,M,N,004023,5,V,5,+0250,5,+0250,5,+0250,5
2019-01-04 19:26:00,040,5,N,0051,5,00488,5,M,N,004828,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 19:54:00,040,5,N,0067,5,00518,5,M,N,014484,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 20:28:00,040,5,N,0072,5,00640,5,M,N,016093,5,N,5,+0256,5,+0256,5,+0256,5
2019-01-04 20:36:00,030,5,N,0072,5,00396,5,M,N,012875,5,N,5,+0256,5,+0256,5,+0256,5
2019-01-04 20:52:00,040,5,N,0072,5,00457,5,M,N,009656,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 20:54:00,040,5,N,0077,5,00396,5,M,N,008047,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 21:19:00,030,5,N,0067,5,01006,5,M,N,011265,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-04 21:38:00,030,5,N,0051,5,00823,5,M,N,012875,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-04 21:52:00,040,5,N,0051,5,00945,5,M,N,012875,5,N,5,+0260,5,+0250,5,+0250,5
2019-01-04 21:54:00,040,5,N,0062,5,01006,5,M,N,012875,5,N,5,+0256,5,+0250,5,+0250,5
2019-01-04 22:54:00,030,5,N,0067,5,00914,5,M,N,014484,5,N,5,+0267,5,+0256,5,+0256,5
2019-01-04 23:01:00,030,5,N,0082,5,00823,5,M,N,009656,5,N,5,+0267,5,+0261,5,+0261,5
2019-01-04 23:29:00,040,5,N,0088,5,00762,5,M,N,011265,5,N,5,+0267,5,+0256,5,+0256,5
2019-01-04 23:46:00,020,5,N,0077,5,01128,5,M,N,016093,5,N,5,+0272,5,+0261,5,+0261,5
2019-01-04 23:54:00,030,5,N,0072,5,00640,5,M,N,012875,5,N,5,+0272,5,+0256,5,+0256,5
2019-01-05 00:16:00,040,5,N,0077,5,00579,5,M,N,008047,5,N,5,+0272,5,+0256,5,+0256,5
2019-01-05 00:52:00,030,5,N,0077,5,00914,5,M,N,009656,5,N,5,+0270,5,+0260,5,+0260,5
2019-01-05 00:54:00,040,5,N,0077,5,00975,5,M,N,014484,5,N,5,+0272,5,+0256,5,+0256,5
2019-01-05 01:18:00,020,5,N,0093,5,01006,5,M,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
2019-01-05 01:35:00,030,5,N,0093,5,00853,5,M,N,014484,5,N,5,+0278,5,+0244,5,+0244,5
2019-01-05 01:54:00,030,5,N,0088,5,00853,5,M,N,012875,5,N,5,+0272,5,+0244,5,+0244,5
2019-01-05 02:54:00,030,5,N,0088,5,01036,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
2019-01-05 03:54:00,040,5,N,0088,5,01067,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
2019-01-05 04:52:00,030,5,N,0098,5,00732,5,M,N,008047,5,N,5,+0280,5,+0240,5,+0240,5
2019-01-05 04:54:00,030,5,N,0088,5,00823,5,M,N,008047,5,N,5,+0272,5,+0250,5,+0250,5
2019-01-05 05:15:00,040,5,N,0088,5,00853,5,M,N,006437,5,N,5,+0267,5,+0256,5,+0256,5
2019-01-05 05:24:00,030,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0272,5,+0256,5,+0256,5
2019-01-05 05:40:00,040,5,N,0088,5,00762,5,M,N,006437,5,N,5,+0272,5,+0256,5,+0256,5
2019-01-05 05:52:00,030,5,N,0082,5,01006,5,M,N,016093,5,N,5,+0270,5,+0250,5,+0250,5
2019-01-05 05:54:00,030,5,N,0082,5,01219,5,M,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
2019-01-05 06:54:00,030,5,N,0072,5,00914,5,M,N,009656,5,N,5,+0261,5,+0244,5,+0244,5
2019-01-05 07:18:00,030,5,N,0077,5,00914,5,M,N,014484,5,N,5,+0267,5,+0244,5,+0244,5
2019-01-05 07:54:00,040,5,N,0067,5,01402,5,M,N,014484,5,N,5,+0261,5,+0239,5,+0239,5
2019-01-05 08:29:00,020,5,N,0072,5,01433,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2019-01-05 08:54:00,030,5,N,0067,5,01433,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
2019-01-05 09:54:00,030,5,N,0072,5,01433,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-05 10:54:00,020,5,N,0051,5,01280,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-05 11:54:00,040,5,N,0062,5,01341,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-05 12:54:00,020,5,N,0077,5,01402,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-05 13:54:00,020,5,N,0046,5,01250,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2019-01-05 14:54:00,030,5,N,0057,5,01494,5,M,N,016093,5,N,5,+0267,5,+0239,5,+0239,5
2019-01-05 15:54:00,050,5,N,0051,5,01433,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-05 16:54:00,030,5,N,0057,5,01372,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-05 17:54:00,040,5,N,0046,5,01494,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-05 18:54:00,040,5,N,0051,5,01524,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
2019-01-05 19:54:00,060,5,N,0026,5,01341,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2019-01-06 02:54:00,040,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
2019-01-06 03:54:00,040,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
2019-01-06 05:54:00,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-06 07:54:00,040,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
2019-01-06 12:54:00,050,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
2019-01-06 15:54:00,040,5,N,0026,5,01676,5,M,N,016093,5,N,5,+0239,5,+0200,5,+0200,5
2019-01-06 16:54:00,060,5,N,0046,5,01829,5,M,N,016093,5,N,5,+0250,5,+0200,5,+0200,5
2019-01-06 23:54:00,070,5,N,0057,5,01829,5,M,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
2019-01-07 03:54:00,050,5,N,0077,5,01097,5,M,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
2019-01-07 04:54:00,060,5,N,0093,5,01524,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2019-01-07 05:54:00,050,5,N,0088,5,01341,5,M,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2019-01-07 06:54:00,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
2019-01-07 08:54:00,050,5,N,0067,5,01524,5,M,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
2019-01-07 13:54:00,050,5,N,0036,5,01097,5,M,N,016093,5,N,5,+0256,5,+0217,5,+0217,5
2019-01-08 03:54:00,070,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
2019-01-08 04:54:00,070,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
2019-01-08 10:54:00,060,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
2019-01-08 11:54:00,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
2019-01-08 13:54:00,070,5,N,0062,5,01158,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-08 15:54:00,070,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-08 16:54:00,060,5,N,0057,5,01463,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2019-01-08 17:54:00,060,5,N,0046,5,01219,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2019-01-08 18:54:00,060,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2019-01-08 19:54:00,050,5,N,0041,5,01463,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2019-01-08 20:54:00,060,5,N,0046,5,01524,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
2019-01-08 21:54:00,060,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
2019-01-08 22:54:00,050,5,N,0072,5,01463,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2019-01-08 23:54:00,070,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
2019-01-09 01:52:00,050,5,N,0093,5,00884,5,M,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
2019-01-09 01:54:00,050,5,N,0103,5,00975,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-09 02:21:00,030,5,N,0088,5,01036,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-09 02:54:00,040,5,N,0082,5,01250,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-09 03:54:00,040,5,N,0088,5,01433,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-09 04:54:00,040,5,N,0082,5,01036,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-09 05:54:00,030,5,N,0093,5,01219,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-09 06:54:00,040,5,N,0082,5,01006,5,M,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
2019-01-09 07:54:00,050,5,N,0077,5,01311,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2019-01-09 08:54:00,040,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-09 09:54:00,050,5,N,0088,5,01341,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-09 17:54:00,040,5,N,0088,5,01067,5,M,N,014484,5,N,5,+0261,5,+0244,5,+0244,5
2019-01-09 18:54:00,060,5,N,0082,5,00914,5,M,N,006437,5,N,5,+0239,5,+0239,5,+0239,5
2019-01-09 19:54:00,050,5,N,0072,5,01311,5,M,N,016093,5,N,5,+0250,5,+0244,5,+0244,5
2019-01-10 00:54:00,040,5,N,0093,5,01067,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-10 01:54:00,050,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-10 02:38:00,050,5,N,0077,5,00914,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-10 02:51:00,030,5,N,0108,5,00762,5,M,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
2019-01-10 02:54:00,040,5,N,0108,5,00914,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
2019-01-10 03:52:00,040,5,N,0093,5,00823,5,M,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
2019-01-10 03:54:00,030,5,N,0098,5,00914,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-10 04:52:00,030,5,N,0108,5,00884,5,M,N,016093,5,N,5,+0300,5,+0240,5,+0240,5
2019-01-10 04:54:00,030,5,N,0103,5,00884,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-10 05:52:00,050,5,N,0093,5,01189,5,M,N,016093,5,N,5,+0290,5,+0240,5,+0240,5
2019-01-10 05:54:00,040,5,N,0082,5,01280,5,M,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
2019-01-10 06:54:00,050,5,N,0093,5,01128,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2019-01-10 07:54:00,050,5,N,0088,5,01829,5,M,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
2019-01-10 08:54:00,040,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-10 10:54:00,050,5,N,0062,5,01189,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-10 11:54:00,040,5,N,0051,5,01097,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-10 12:54:00,050,5,N,0057,5,01372,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-10 14:54:00,040,5,N,0067,5,01311,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-10 15:54:00,040,5,N,0046,5,01402,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
2019-01-10 20:54:00,040,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
2019-01-10 21:54:00,040,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
2019-01-10 22:54:00,030,5,N,0062,5,01524,5,M,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
2019-01-10 23:54:00,030,5,N,0077,5,01524,5,M,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
2019-01-11 00:54:00,030,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0306,5,+0239,5,+0239,5
2019-01-11 01:54:00,030,5,N,0093,5,00853,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-11 02:52:00,030,5,N,0098,5,00792,5,M,N,016093,5,N,5,+0300,5,+0240,5,+0240,5
2019-01-11 02:54:00,040,5,N,0082,5,00792,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-11 03:36:00,020,5,N,0088,5,00640,5,M,N,016093,5,N,5,+0294,5,+0244,5,+0244,5
2019-01-11 03:54:00,030,5,N,0098,5,00823,5,M,N,016093,5,N,5,+0289,5,+0244,5,+0244,5
2019-01-11 04:54:00,040,5,N,0098,5,01158,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-11 05:52:00,050,5,N,0077,5,00701,5,M,N,012875,5,N,5,+0280,5,+0250,5,+0250,5
2019-01-11 05:54:00,040,5,N,0077,5,00914,5,M,N,012875,5,N,5,+0278,5,+0250,5,+0250,5
2019-01-11 06:54:00,040,5,N,0067,5,01463,5,M,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
2019-01-11 07:54:00,040,5,N,0082,5,01128,5,M,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
2019-01-11 08:54:00,050,5,N,0057,5,01433,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
2019-01-11 23:45:00,070,5,N,0072,5,00823,5,M,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
2019-01-12 02:54:00,050,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0311,5,+0239,5,+0239,5
2019-01-12 03:54:00,060,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0311,5,+0233,5,+0233,5
2019-01-12 04:54:00,040,5,N,0062,5,01433,5,M,N,011265,5,N,5,+0283,5,+0250,5,+0250,5
2019-01-12 05:54:00,070,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0283,5,+0250,5,+0250,5
2019-01-12 06:54:00,070,5,N,0067,5,01981,5,M,N,016093,5,N,5,+0283,5,+0244,5,+0244,5
2019-01-12 08:54:00,050,5,N,0067,5,01829,5,M,N,016093,5,N,5,+0267,5,+0244,5,+0244,5
2019-01-12 09:54:00,040,5,N,0072,5,01676,5,M,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
2019-01-12 17:54:00,040,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
2019-01-12 22:54:00,040,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
2019-01-12 23:50:00,040,5,N,0077,5,01128,5,M,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
2019-01-12 23:54:00,030,5,N,0077,5,01067,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
2019-01-13 00:25:00,040,5,N,0077,5,01433,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-13 00:54:00,030,5,N,0072,5,01372,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-13 01:54:00,030,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
2019-01-13 03:54:00,060,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
2019-01-13 04:54:00,060,5,N,0077,5,01433,5,M,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
2019-01-13 05:54:00,050,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
2019-01-13 06:54:00,050,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2019-01-13 17:54:00,030,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
2019-01-13 21:54:00,020,5,N,0036,5,01676,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
2019-01-13 23:54:00,050,5,N,0082,5,01676,5,M,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
2019-01-14 00:54:00,030,5,N,0082,5,01524,5,M,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
2019-01-14 01:54:00,040,5,N,0077,5,01829,5,M,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
2019-01-14 02:54:00,040,5,N,0077,5,01676,5,M,N,016093,5,N,5,+0306,5,+0222,5,+0222,5
2019-01-14 03:54:00,040,5,N,0077,5,01829,5,M,N,016093,5,N,5,+0306,5,+0217,5,+0217,5
2019-01-14 04:54:00,040,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
2019-01-14 12:54:00,020,5,N,0036,5,01402,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
2019-01-14 13:54:00,360,5,N,0031,5,00975,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
2019-01-14 14:54:00,040,5,N,0036,5,00914,5,M,N,014484,5,N,5,+0256,5,+0250,5,+0250,5
2019-01-14 15:54:00,030,5,N,0051,5,01006,5,M,N,011265,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-14 16:52:00,010,5,N,0041,5,01311,5,M,N,016093,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-14 16:54:00,020,5,N,0041,5,01158,5,M,N,016093,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-14 17:54:00,020,5,N,0046,5,01036,5,M,N,016093,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 18:52:00,030,5,N,0057,5,00671,5,M,N,006437,5,N,5,+0240,5,+0240,5,+0240,5
2019-01-14 18:54:00,030,5,N,0057,5,00610,5,M,N,008047,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 19:33:00,020,5,N,0046,5,00732,5,M,N,012875,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 19:50:00,030,5,N,0041,5,00579,5,M,N,004023,5,V,5,+0240,5,+0240,5,+0240,5
2019-01-14 19:52:00,040,5,N,0036,5,00579,5,M,N,004828,5,N,5,+0240,5,+0240,5,+0240,5
2019-01-14 19:54:00,040,5,N,0051,5,00579,5,M,N,006437,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 20:05:00,040,5,N,0072,5,00640,5,M,N,004828,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 20:14:00,030,5,N,0072,5,00427,5,M,N,006437,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 20:29:00,030,5,N,0051,5,00762,5,M,N,016093,5,N,5,+0244,5,+0244,5,+0244,5
2019-01-14 20:54:00,030,5,N,0067,5,00945,5,M,N,016093,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-14 21:54:00,040,5,N,0072,5,01158,5,M,N,008047,5,N,5,+0250,5,+0250,5,+0250,5
2019-01-14 23:52:00,060,5,N,0077,5,01433,5,M,N,004023,5,N,5,+0260,5,+0260,5,+0260,5
2019-01-14 23:54:00,060,5,N,0082,5,00945,5,M,N,004828,5,N,5,+0261,5,+0256,5,+0256,5
2019-01-15 00:10:00,040,5,N,0093,5,01067,5,M,N,016093,5,N,5,+0267,5,+0250,5,+0250,5
2019-01-15 00:54:00,060,5,N,0057,5,00914,5,M,N,008047,5,N,5,+0267,5,+0261,5,+0261,5
2019-01-15 01:54:00,040,5,N,0098,5,01128,5,M,N,016093,5,N,5,+0294,5,+0250,5,+0250,5
2019-01-15 02:54:00,050,5,N,0103,5,00914,5,M,N,016093,5,N,5,+0300,5,+0244,5,+0244,5
2019-01-15 03:54:00,040,5,N,0103,5,01067,5,M,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
2019-01-15 04:54:00,040,5,N,0082,5,01189,5,M,N,016093,5,N,5,+0294,5,+0239,5,+0239,5
2019-01-15 05:54:00,050,5,N,0067,5,01189,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
2019-01-15 06:54:00,040,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
2019-01-15 07:54:00,050,5,N,0067,5,01158,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
