,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
280,2017-01-06T18:54:00,PGUM ,040,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0247,5,+0227,5,+0227,5
281,2017-01-06T19:54:00,PGUM ,040,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0248,5,+0219,5,+0219,5
282,2017-01-06T20:54:00,PGUM ,999,9,9,9999,9,99999,9,9,N,016090,P,N,5,+9999,9,+9999,9,+9999,9
283,2017-01-06T21:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0247,5,+0216,5,+0216,5
284,2017-01-06T22:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0220,5,+0220,5
285,2017-01-06T23:54:00,PGUM ,040,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0284,5,+0218,5,+0218,5
287,2017-01-07T00:54:00,PGUM ,040,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0295,5,+0218,5,+0218,5
288,2017-01-07T01:54:00,PGUM ,050,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0288,5,+0216,5,+0216,5
289,2017-01-07T02:54:00,PGUM ,050,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0298,5,+0208,5,+0208,5
290,2017-01-07T03:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0301,5,+0208,5,+0208,5
291,2017-01-07T04:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0298,5,+0212,5,+0212,5
292,2017-01-07T05:54:00,PGUM ,040,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0298,5,+0211,5,+0211,5
294,2017-01-07T06:54:00,PGUM ,050,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0281,5,+0212,5,+0212,5
295,2017-01-07T07:54:00,PGUM ,050,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0268,5,+0206,5,+0206,5
296,2017-01-07T08:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0207,5,+0207,5
297,2017-01-07T09:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0257,5,+0206,5,+0206,5
298,2017-01-07T10:54:00,PGUM ,030,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0252,5,+0199,5,+0199,5
299,2017-01-07T11:54:00,PGUM ,050,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0251,5,+0195,5,+0195,5
301,2017-01-07T12:54:00,PGUM ,060,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0251,5,+0191,5,+0191,5
302,2017-01-07T13:54:00,PGUM ,060,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0253,5,+0197,5,+0197,5
303,2017-01-07T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
304,2017-01-07T14:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0252,5,+0197,5,+0197,5
305,2017-01-07T15:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0254,5,+0195,5,+0195,5
306,2017-01-07T16:54:00,PGUM ,070,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0252,5,+0187,5,+0187,5
307,2017-01-07T17:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0253,5,+0197,5,+0197,5
309,2017-01-07T18:54:00,PGUM ,999,9,N,9999,9,99999,9,9,N,016090,P,N,5,+0250,5,+0200,5,+0200,5
