,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
130,2016-01-04T07:54:00,PGUM ,050,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
131,2016-01-04T08:54:00,PGUM ,050,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
132,2016-01-04T09:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
133,2016-01-04T10:54:00,PGUM ,070,5,N,0041,5,02134,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
134,2016-01-04T11:54:00,PGUM ,080,5,N,0051,5,02591,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
136,2016-01-04T12:54:00,PGUM ,080,5,N,0046,5,02134,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
137,2016-01-04T13:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
138,2016-01-04T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
139,2016-01-04T14:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
140,2016-01-04T15:54:00,PGUM ,050,5,N,0031,5,02134,5,M,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
141,2016-01-04T16:54:00,PGUM ,060,5,N,0036,5,02134,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
142,2016-01-04T17:54:00,PGUM ,050,5,N,0036,5,01981,5,M,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
144,2016-01-04T18:54:00,PGUM ,040,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0250,5,+0217,5,+0217,5
145,2016-01-04T19:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0211,5,+0211,5
146,2016-01-04T20:54:00,PGUM ,060,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0250,5,+0211,5,+0211,5
147,2016-01-04T21:54:00,PGUM ,060,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
148,2016-01-04T22:54:00,PGUM ,060,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0217,5,+0217,5
149,2016-01-04T23:54:00,PGUM ,060,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
151,2016-01-05T00:54:00,PGUM ,060,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
152,2016-01-05T01:54:00,PGUM ,070,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
153,2016-01-05T02:54:00,PGUM ,060,5,N,0072,5,01006,5,M,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
154,2016-01-05T03:54:00,PGUM ,060,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0306,5,+0211,5,+0211,5
155,2016-01-05T04:54:00,PGUM ,050,5,N,0088,5,01280,5,M,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
156,2016-01-05T05:54:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
158,2016-01-05T06:54:00,PGUM ,070,5,N,0062,5,00914,5,M,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
159,2016-01-05T07:54:00,PGUM ,070,5,N,0062,5,02286,5,M,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
160,2016-01-05T08:54:00,PGUM ,070,5,N,0057,5,02286,5,M,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
161,2016-01-05T09:54:00,PGUM ,070,5,N,0057,5,02134,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
162,2016-01-05T10:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
166,2016-01-05T11:24:00,PGUM ,080,5,N,0067,5,02438,5,M,N,011265,5,N,5,+0260,5,+0230,5,+0230,5
167,2016-01-05T11:54:00,PGUM ,090,5,N,0072,5,02743,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
169,2016-01-05T12:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
170,2016-01-05T13:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
171,2016-01-05T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
172,2016-01-05T14:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
173,2016-01-05T15:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
174,2016-01-05T16:54:00,PGUM ,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
175,2016-01-05T17:54:00,PGUM ,080,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0250,5,+0222,5,+0222,5
177,2016-01-05T18:54:00,PGUM ,080,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
178,2016-01-05T19:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
179,2016-01-05T20:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
180,2016-01-05T21:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
181,2016-01-05T22:54:00,PGUM ,070,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
182,2016-01-05T23:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
184,2016-01-06T00:54:00,PGUM ,080,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
185,2016-01-06T01:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0306,5,+0228,5,+0228,5
189,2016-01-06T02:31:00,PGUM ,080,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
190,2016-01-06T02:54:00,PGUM ,070,5,N,0108,5,22000,5,9,N,016093,5,N,5,+0289,5,+0256,5,+0256,5
193,2016-01-06T03:54:00,PGUM ,080,5,N,0067,5,00549,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
196,2016-01-06T04:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
197,2016-01-06T05:54:00,PGUM ,090,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
202,2016-01-06T06:41:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
203,2016-01-06T06:54:00,PGUM ,090,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
204,2016-01-06T07:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
205,2016-01-06T08:54:00,PGUM ,080,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
206,2016-01-06T09:54:00,PGUM ,080,5,N,0057,5,00914,5,M,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
209,2016-01-06T10:54:00,PGUM ,090,5,N,0051,5,00823,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
213,2016-01-06T11:26:00,PGUM ,100,5,N,0088,5,00792,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
214,2016-01-06T11:52:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
215,2016-01-06T11:54:00,PGUM ,090,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
220,2016-01-06T12:24:00,PGUM ,090,5,N,0077,5,01036,5,M,N,016093,5,N,5,+0250,5,+0230,5,+0230,5
221,2016-01-06T12:54:00,PGUM ,090,5,N,0082,5,02134,5,M,N,016093,5,N,5,+0261,5,+0244,5,+0244,5
222,2016-01-06T13:52:00,PGUM ,100,5,N,0077,5,00732,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
223,2016-01-06T13:54:00,PGUM ,100,5,N,0067,5,00732,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
224,2016-01-06T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
227,2016-01-06T14:54:00,PGUM ,100,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
228,2016-01-06T15:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
231,2016-01-06T16:54:00,PGUM ,080,5,N,0051,5,00732,5,M,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
234,2016-01-06T17:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
239,2016-01-06T18:29:00,PGUM ,080,5,N,0046,5,00914,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
241,2016-01-06T18:37:00,PGUM ,070,5,N,0057,5,00732,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
242,2016-01-06T18:52:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
243,2016-01-06T18:54:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
244,2016-01-06T19:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
248,2016-01-06T20:34:00,PGUM ,080,5,N,0051,5,01219,5,M,N,016093,5,N,5,+0260,5,+0230,5,+0230,5
249,2016-01-06T20:54:00,PGUM ,080,5,N,0057,5,01311,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
250,2016-01-06T21:52:00,PGUM ,090,5,N,0067,5,00732,5,M,N,008047,5,N,5,+0260,5,+0240,5,+0240,5
251,2016-01-06T21:54:00,PGUM ,090,5,N,0051,5,00732,5,M,N,008047,5,N,5,+0256,5,+0239,5,+0239,5
255,2016-01-06T22:33:00,PGUM ,080,5,N,0046,5,00305,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
257,2016-01-06T22:46:00,PGUM ,080,5,N,0051,5,00701,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
258,2016-01-06T22:54:00,PGUM ,070,5,N,0062,5,00488,5,M,N,011265,5,N,5,+0261,5,+0244,5,+0244,5
260,2016-01-06T23:13:00,PGUM ,080,5,N,0051,5,00975,5,M,N,011265,5,N,5,+0260,5,+0240,5,+0240,5
262,2016-01-06T23:23:00,PGUM ,090,5,N,0062,5,00427,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
264,2016-01-06T23:34:00,PGUM ,090,5,N,0051,5,00549,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
266,2016-01-06T23:36:00,PGUM ,090,5,N,0057,5,00457,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
272,2016-01-07T00:45:00,PGUM ,100,5,N,0077,5,00457,5,M,N,006437,5,N,5,+0250,5,+0240,5,+0240,5
273,2016-01-07T00:54:00,PGUM ,110,5,N,0062,5,00518,5,M,N,006437,5,N,5,+0244,5,+0239,5,+0239,5
276,2016-01-07T01:54:00,PGUM ,080,5,N,0062,5,01341,5,M,N,011265,5,N,5,+0261,5,+0250,5,+0250,5
277,2016-01-07T02:37:00,PGUM ,090,5,N,0051,5,00640,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
278,2016-01-07T02:54:00,PGUM ,080,5,N,0051,5,00640,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
279,2016-01-07T03:19:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0280,5,+0250,5,+0250,5
282,2016-01-07T03:42:00,PGUM ,090,5,N,0062,5,00640,5,M,N,011265,5,N,5,+0270,5,+0250,5,+0250,5
283,2016-01-07T03:52:00,PGUM ,080,5,N,0062,5,00213,5,M,N,011265,5,N,5,+0270,5,+0260,5,+0260,5
284,2016-01-07T03:54:00,PGUM ,080,5,N,0057,5,00213,5,M,N,011265,5,N,5,+0272,5,+0256,5,+0256,5
287,2016-01-07T04:54:00,PGUM ,090,5,N,0072,5,01006,5,M,N,011265,5,N,5,+0267,5,+0250,5,+0250,5
291,2016-01-07T05:11:00,PGUM ,080,5,N,0057,5,00457,5,M,N,016093,5,N,5,+0270,5,+0260,5,+0260,5
292,2016-01-07T05:54:00,PGUM ,080,5,N,0051,5,00518,5,M,N,016093,5,N,5,+0272,5,+0250,5,+0250,5
296,2016-01-07T06:54:00,PGUM ,090,5,N,0051,5,00518,5,M,N,011265,5,N,5,+0267,5,+0250,5,+0250,5
300,2016-01-07T07:34:00,PGUM ,110,5,N,0057,5,00732,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
302,2016-01-07T07:41:00,PGUM ,120,5,N,0041,5,00244,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
304,2016-01-07T07:52:00,PGUM ,140,5,N,0036,5,00732,5,M,N,016093,5,N,5,+0250,5,+0240,5,+0240,5
305,2016-01-07T07:54:00,PGUM ,140,5,N,0031,5,00792,5,M,N,016093,5,N,5,+0250,5,+0239,5,+0239,5
309,2016-01-07T08:26:00,PGUM ,110,5,N,0026,5,00457,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
311,2016-01-07T08:34:00,PGUM ,090,5,N,0031,5,00305,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
313,2016-01-07T08:45:00,PGUM ,090,5,N,0036,5,00213,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
314,2016-01-07T08:54:00,PGUM ,090,5,N,0046,5,00213,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
318,2016-01-07T09:45:00,PGUM ,090,5,N,0077,5,00274,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
320,2016-01-07T09:52:00,PGUM ,100,5,N,0051,5,00610,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
321,2016-01-07T09:54:00,PGUM ,100,5,N,0057,5,00610,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
325,2016-01-07T10:50:00,PGUM ,120,5,N,0057,5,00213,5,M,N,016093,5,N,5,+0260,5,+0240,5,+0240,5
326,2016-01-07T10:54:00,PGUM ,120,5,N,0062,5,00213,5,M,N,016093,5,N,5,+0256,5,+0244,5,+0244,5
