,DATE,CALL_SIGN,WND_direction,WND_dQC,WND_type,WND_speed,WND_speedQC,SKY_ceiling,SKY_ceilingQC,SKY_ceilingDC,SKY_CAVOK,VIS_distance,VIS_distanceQC,VIS_variability,VIS_variabilityQC,AIR_temp,AIR_tempQC,DEW_temp,DEW_tempQC,SLP_pressure,SLP_pressureQC
1,2021-01-01T00:54:00,PGUM ,110,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
5,2021-01-01T01:51:00,PGUM ,100,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
6,2021-01-01T01:54:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
7,2021-01-01T02:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
8,2021-01-01T03:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
9,2021-01-01T04:54:00,PGUM ,090,5,N,0062,5,01280,5,M,N,012875,5,N,5,+0278,5,+0250,5,+0250,5
10,2021-01-01T05:54:00,PGUM ,090,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
12,2021-01-01T06:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
13,2021-01-01T07:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
14,2021-01-01T08:54:00,PGUM ,070,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
15,2021-01-01T09:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
16,2021-01-01T10:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
17,2021-01-01T11:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
19,2021-01-01T12:54:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
20,2021-01-01T13:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
21,2021-01-01T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
22,2021-01-01T14:54:00,PGUM ,080,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
23,2021-01-01T15:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
24,2021-01-01T16:54:00,PGUM ,060,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
25,2021-01-01T17:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
27,2021-01-01T18:54:00,PGUM ,080,5,N,0062,5,01341,5,M,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
28,2021-01-01T19:54:00,PGUM ,070,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0206,5,+0206,5
29,2021-01-01T20:54:00,PGUM ,080,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0211,5,+0211,5
30,2021-01-01T21:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0206,5,+0206,5
31,2021-01-01T22:54:00,PGUM ,090,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0283,5,+0217,5,+0217,5
32,2021-01-01T23:54:00,PGUM ,090,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0289,5,+0217,5,+0217,5
34,2021-01-02T00:54:00,PGUM ,090,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
35,2021-01-02T01:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
36,2021-01-02T02:54:00,PGUM ,080,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
37,2021-01-02T03:54:00,PGUM ,080,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
38,2021-01-02T04:54:00,PGUM ,080,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
39,2021-01-02T05:54:00,PGUM ,080,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
41,2021-01-02T06:54:00,PGUM ,080,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
42,2021-01-02T07:54:00,PGUM ,080,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
43,2021-01-02T08:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
44,2021-01-02T09:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0272,5,+0222,5,+0222,5
45,2021-01-02T10:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
46,2021-01-02T11:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
48,2021-01-02T12:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
49,2021-01-02T13:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
50,2021-01-02T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
51,2021-01-02T14:54:00,PGUM ,070,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
52,2021-01-02T15:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
53,2021-01-02T16:54:00,PGUM ,060,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
54,2021-01-02T17:54:00,PGUM ,060,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
56,2021-01-02T18:54:00,PGUM ,070,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
57,2021-01-02T19:54:00,PGUM ,060,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
58,2021-01-02T20:54:00,PGUM ,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
59,2021-01-02T21:54:00,PGUM ,050,5,N,0062,5,01250,5,M,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
60,2021-01-02T22:54:00,PGUM ,070,5,N,0098,5,22000,5,C,N,016093,5,N,5,+0278,5,+0211,5,+0211,5
61,2021-01-02T23:54:00,PGUM ,060,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0289,5,+0211,5,+0211,5
63,2021-01-03T00:54:00,PGUM ,060,5,N,0113,5,22000,5,9,N,016093,5,N,5,+0300,5,+0189,5,+0189,5
64,2021-01-03T01:54:00,PGUM ,060,5,N,0118,5,22000,5,9,N,016093,5,N,5,+0306,5,+0211,5,+0211,5
65,2021-01-03T02:54:00,PGUM ,060,5,N,0108,5,22000,5,C,N,016093,5,N,5,+0300,5,+0206,5,+0206,5
66,2021-01-03T03:54:00,PGUM ,060,5,N,0108,5,01158,5,M,N,016093,5,N,5,+0300,5,+0217,5,+0217,5
67,2021-01-03T04:54:00,PGUM ,070,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0300,5,+0211,5,+0211,5
68,2021-01-03T05:54:00,PGUM ,050,5,N,0108,5,22000,5,9,N,016093,5,N,5,+0294,5,+0217,5,+0217,5
70,2021-01-03T06:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0211,5,+0211,5
71,2021-01-03T07:54:00,PGUM ,070,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0278,5,+0211,5,+0211,5
72,2021-01-03T08:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
73,2021-01-03T09:54:00,PGUM ,070,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
74,2021-01-03T10:54:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
75,2021-01-03T11:54:00,PGUM ,060,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0272,5,+0217,5,+0217,5
77,2021-01-03T12:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0267,5,+0217,5,+0217,5
78,2021-01-03T13:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0211,5,+0211,5
79,2021-01-03T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
80,2021-01-03T14:54:00,PGUM ,050,5,N,0046,5,01829,5,M,N,016093,5,N,5,+0261,5,+0217,5,+0217,5
81,2021-01-03T15:54:00,PGUM ,050,5,N,0057,5,03048,5,M,N,016093,5,N,5,+0267,5,+0222,5,+0222,5
83,2021-01-03T16:51:00,PGUM ,090,5,N,0098,5,00914,5,M,N,002816,5,N,5,+0250,5,+0230,5,+0230,5
84,2021-01-03T16:52:00,PGUM ,080,5,N,0082,5,00823,5,M,N,002816,5,N,5,+0250,5,+0230,5,+0230,5
85,2021-01-03T16:54:00,PGUM ,070,5,N,0072,5,00762,5,M,N,002414,5,N,5,+0250,5,+0228,5,+0228,5
86,2021-01-03T17:08:00,PGUM ,060,5,N,0067,5,00701,5,M,N,004828,5,N,5,+0250,5,+0228,5,+0228,5
89,2021-01-03T17:54:00,PGUM ,060,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0244,5,+0228,5,+0228,5
91,2021-01-03T18:54:00,PGUM ,060,5,N,0062,5,01433,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
92,2021-01-03T19:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
93,2021-01-03T20:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0222,5,+0222,5
94,2021-01-03T21:54:00,PGUM ,070,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
95,2021-01-03T22:54:00,PGUM ,070,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
96,2021-01-03T23:54:00,PGUM ,070,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
98,2021-01-04T00:54:00,PGUM ,070,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0294,5,+0222,5,+0222,5
99,2021-01-04T01:54:00,PGUM ,070,5,N,0093,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
100,2021-01-04T02:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0283,5,+0256,5,+0256,5
101,2021-01-04T03:54:00,PGUM ,070,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
102,2021-01-04T04:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0300,5,+0228,5,+0228,5
103,2021-01-04T05:54:00,PGUM ,080,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
107,2021-01-04T06:54:00,PGUM ,060,5,N,0082,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
108,2021-01-04T07:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0278,5,+0228,5,+0228,5
109,2021-01-04T08:54:00,PGUM ,060,5,N,0077,5,22000,5,9,N,016093,5,N,5,+0272,5,+0228,5,+0228,5
110,2021-01-04T09:54:00,PGUM ,070,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
111,2021-01-04T10:54:00,PGUM ,060,5,N,0062,5,22000,5,C,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
112,2021-01-04T11:54:00,PGUM ,070,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
114,2021-01-04T12:54:00,PGUM ,070,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
115,2021-01-04T13:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
116,2021-01-04T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
117,2021-01-04T14:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
118,2021-01-04T15:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
119,2021-01-04T16:54:00,PGUM ,070,5,N,0082,5,01494,5,M,N,006437,5,N,5,+0267,5,+0233,5,+0233,5
123,2021-01-04T17:15:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
124,2021-01-04T17:54:00,PGUM ,080,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
126,2021-01-04T18:54:00,PGUM ,080,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
127,2021-01-04T19:54:00,PGUM ,090,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
128,2021-01-04T20:54:00,PGUM ,080,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
129,2021-01-04T21:54:00,PGUM ,090,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
130,2021-01-04T22:54:00,PGUM ,090,5,N,0098,5,22000,5,9,N,016093,5,N,5,+0278,5,+0233,5,+0233,5
131,2021-01-04T23:54:00,PGUM ,090,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
133,2021-01-05T00:54:00,PGUM ,090,5,N,0103,5,22000,5,9,N,016093,5,N,5,+0289,5,+0222,5,+0222,5
134,2021-01-05T01:54:00,PGUM ,090,5,N,0093,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
135,2021-01-05T02:54:00,PGUM ,070,5,N,0093,5,02134,5,M,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
136,2021-01-05T03:54:00,PGUM ,090,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
137,2021-01-05T04:54:00,PGUM ,080,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0300,5,+0239,5,+0239,5
138,2021-01-05T05:54:00,PGUM ,070,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0283,5,+0239,5,+0239,5
140,2021-01-05T06:54:00,PGUM ,080,5,N,0046,5,01311,5,M,N,009656,5,N,5,+0272,5,+0244,5,+0244,5
141,2021-01-05T07:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
142,2021-01-05T08:54:00,PGUM ,080,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
143,2021-01-05T09:52:00,PGUM ,100,5,N,0046,5,00762,5,M,N,008047,5,N,5,+0270,5,+0240,5,+0240,5
144,2021-01-05T09:54:00,PGUM ,100,5,N,0046,5,00853,5,M,N,008047,5,N,5,+0267,5,+0239,5,+0239,5
148,2021-01-05T10:49:00,PGUM ,100,5,N,0077,5,00579,5,M,N,006437,5,N,5,+0260,5,+0240,5,+0240,5
149,2021-01-05T10:54:00,PGUM ,100,5,N,0067,5,01036,5,M,N,004828,5,N,5,+0256,5,+0228,5,+0228,5
150,2021-01-05T11:54:00,PGUM ,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
152,2021-01-05T12:54:00,PGUM ,100,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
155,2021-01-05T13:54:00,PGUM ,090,5,N,0051,5,01158,5,M,N,014484,5,N,5,+0261,5,+0239,5,+0239,5
156,2021-01-05T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
157,2021-01-05T14:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
158,2021-01-05T15:54:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
159,2021-01-05T16:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
160,2021-01-05T17:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
162,2021-01-05T18:54:00,PGUM ,090,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
163,2021-01-05T19:54:00,PGUM ,100,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
164,2021-01-05T20:54:00,PGUM ,080,5,N,0057,5,22000,5,9,N,014484,5,N,5,+0261,5,+0228,5,+0228,5
165,2021-01-05T21:54:00,PGUM ,090,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
166,2021-01-05T22:54:00,PGUM ,090,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
167,2021-01-05T23:54:00,PGUM ,080,5,N,0082,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
169,2021-01-06T00:54:00,PGUM ,100,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
170,2021-01-06T01:54:00,PGUM ,080,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
171,2021-01-06T02:54:00,PGUM ,110,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
172,2021-01-06T03:54:00,PGUM ,110,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0294,5,+0228,5,+0228,5
173,2021-01-06T04:54:00,PGUM ,090,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0289,5,+0228,5,+0228,5
177,2021-01-06T05:51:00,PGUM ,090,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0280,5,+0230,5,+0230,5
178,2021-01-06T05:54:00,PGUM ,090,5,N,0067,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
180,2021-01-06T06:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
181,2021-01-06T07:54:00,PGUM ,090,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
182,2021-01-06T08:54:00,PGUM ,080,5,N,0041,5,00975,5,M,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
186,2021-01-06T09:15:00,PGUM ,080,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0272,5,+0233,5,+0233,5
187,2021-01-06T09:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
188,2021-01-06T10:54:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
189,2021-01-06T11:54:00,PGUM ,080,5,N,0031,5,01829,5,M,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
191,2021-01-06T12:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
195,2021-01-06T13:39:00,PGUM ,090,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
196,2021-01-06T13:54:00,PGUM ,090,5,N,0026,5,22000,5,9,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
197,2021-01-06T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
198,2021-01-06T14:54:00,PGUM ,080,5,N,0026,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
199,2021-01-06T15:54:00,PGUM ,070,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
200,2021-01-06T16:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
201,2021-01-06T17:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0250,5,+0228,5,+0228,5
203,2021-01-06T18:54:00,PGUM ,070,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
204,2021-01-06T19:54:00,PGUM ,080,5,N,0021,5,22000,5,C,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
208,2021-01-06T20:41:00,PGUM ,070,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
209,2021-01-06T20:54:00,PGUM ,060,5,N,0031,5,01311,5,M,N,016093,5,N,5,+0256,5,+0233,5,+0233,5
210,2021-01-06T21:54:00,PGUM ,080,5,N,0036,5,22000,5,9,N,016093,5,N,5,+0261,5,+0239,5,+0239,5
211,2021-01-06T22:54:00,PGUM ,070,5,N,0057,5,22000,5,C,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
212,2021-01-06T23:54:00,PGUM ,060,5,N,0072,5,22000,5,C,N,016093,5,N,5,+0283,5,+0233,5,+0233,5
214,2021-01-07T00:54:00,PGUM ,080,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
215,2021-01-07T01:54:00,PGUM ,080,5,N,0072,5,01981,5,M,N,016093,5,N,5,+0283,5,+0222,5,+0222,5
216,2021-01-07T02:54:00,PGUM ,100,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
217,2021-01-07T03:54:00,PGUM ,100,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
221,2021-01-07T04:36:00,PGUM ,090,5,N,0057,5,01981,5,M,N,011265,5,N,5,+0267,5,+0244,5,+0244,5
222,2021-01-07T04:54:00,PGUM ,100,5,N,0088,5,22000,5,C,N,016093,5,N,5,+0278,5,+0250,5,+0250,5
226,2021-01-07T05:14:00,PGUM ,100,5,N,0041,5,01280,5,M,N,016093,5,N,5,+0256,5,+0239,5,+0239,5
227,2021-01-07T05:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
229,2021-01-07T06:54:00,PGUM ,090,5,N,0041,5,02743,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
230,2021-01-07T07:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
231,2021-01-07T08:54:00,PGUM ,090,5,N,0041,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
232,2021-01-07T09:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0267,5,+0233,5,+0233,5
233,2021-01-07T10:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
234,2021-01-07T11:54:00,PGUM ,080,5,N,0041,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
236,2021-01-07T12:54:00,PGUM ,080,5,N,0051,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
237,2021-01-07T13:54:00,PGUM ,080,5,N,0041,5,01128,5,M,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
238,2021-01-07T13:59:00,PGUM ,999,9,9,9999,9,99999,9,9,9,999999,9,9,9,+9999,9,+9999,9,+9999,9
239,2021-01-07T14:54:00,PGUM ,090,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0261,5,+0233,5,+0233,5
240,2021-01-07T15:54:00,PGUM ,090,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
241,2021-01-07T16:54:00,PGUM ,090,5,N,0036,5,00914,5,M,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
245,2021-01-07T17:40:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0256,5,+0228,5,+0228,5
246,2021-01-07T17:54:00,PGUM ,080,5,N,0031,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
248,2021-01-07T18:54:00,PGUM ,080,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0261,5,+0228,5,+0228,5
249,2021-01-07T19:54:00,PGUM ,090,5,N,0036,5,22000,5,C,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
250,2021-01-07T20:54:00,PGUM ,090,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0256,5,+0222,5,+0222,5
251,2021-01-07T21:54:00,PGUM ,090,5,N,0046,5,22000,5,C,N,016093,5,N,5,+0267,5,+0228,5,+0228,5
252,2021-01-07T22:54:00,PGUM ,100,5,N,0072,5,22000,5,9,N,016093,5,N,5,+0278,5,+0222,5,+0222,5
253,2021-01-07T23:54:00,PGUM ,100,5,N,0077,5,22000,5,C,N,016093,5,N,5,+0283,5,+0228,5,+0228,5
257,2021-01-08T00:54:00,PGUM ,100,5,N,0062,5,00853,5,M,N,016093,5,N,5,+0289,5,+0233,5,+0233,5
260,2021-01-08T01:54:00,PGUM ,090,5,N,0088,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
263,2021-01-08T02:52:00,PGUM ,100,5,N,0067,5,22000,5,9,N,016093,5,N,5,+0290,5,+0230,5,+0230,5
264,2021-01-08T02:54:00,PGUM ,080,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
265,2021-01-08T03:54:00,PGUM ,090,5,V,0051,5,22000,5,9,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
266,2021-01-08T04:54:00,PGUM ,060,5,N,0062,5,22000,5,9,N,016093,5,N,5,+0300,5,+0233,5,+0233,5
269,2021-01-08T05:54:00,PGUM ,080,5,N,0051,5,22000,5,9,N,016093,5,N,5,+0294,5,+0233,5,+0233,5
271,2021-01-08T06:54:00,PGUM ,090,5,N,0057,5,22000,5,9,N,016093,5,N,5,+0289,5,+0239,5,+0239,5
272,2021-01-08T07:54:00,PGUM ,080,5,N,0046,5,22000,5,9,N,016093,5,N,5,+0278,5,+0239,5,+0239,5
273,2021-01-08T08:54:00,PGUM ,070,5,N,0041,5,01280,5,M,N,012875,5,N,5,+0272,5,+0239,5,+0239,5
274,2021-01-08T09:54:00,PGUM ,080,5,N,0041,5,01676,5,M,N,016093,5,N,5,+0272,5,+0244,5,+0244,5
275,2021-01-08T10:54:00,PGUM ,090,5,N,0031,5,22000,5,C,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
277,2021-01-08T11:44:00,PGUM ,080,5,N,0031,5,00732,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
278,2021-01-08T11:54:00,PGUM ,060,5,N,0031,5,00792,5,M,N,016093,5,N,5,+0272,5,+0239,5,+0239,5
